1.2500000000000000e-03	4.8010398964106739e-06
3.7499999999999999e-03	4.9034389481592758e-06
6.2500000000000003e-03	5.0079026805072274e-06
8.7500000000000008e-03	5.1144700595634444e-06
1.1250000000000000e-02	5.2231807298798793e-06
1.3750000000000000e-02	5.3340750251018928e-06
1.6250000000000001e-02	5.4471939787631776e-06
1.8749999999999999e-02	5.5625793352268549e-06
2.1250000000000002e-02	5.6802735607742655e-06
2.3750000000000000e-02	5.8003198548430057e-06
2.6249999999999999e-02	5.9227621614158056e-06
2.8750000000000001e-02	6.0476451805617924e-06
3.1250000000000000e-02	6.1750143801317638e-06
3.3750000000000002e-02	6.3049160076090384e-06
3.6249999999999998e-02	6.4373971021175117e-06
3.8750000000000000e-02	6.5725055065884825e-06
4.1250000000000002e-02	6.7102898800879369e-06
4.3750000000000004e-02	6.8507997103058557e-06
4.6249999999999999e-02	6.9940853262092197e-06
4.8750000000000002e-02	7.1401979108603289e-06
5.1250000000000004e-02	7.2891895144021123e-06
5.3749999999999999e-02	7.4411130672120571e-06
5.6250000000000001e-02	7.5960223932264492e-06
5.8750000000000004e-02	7.7539722234365755e-06
6.1249999999999999e-02	7.9150182095585724e-06
6.3750000000000001e-02	8.0792169378786243e-06
6.6250000000000003e-02	8.2466259432751567e-06
6.8750000000000006e-02	8.4173037234197810e-06
7.1250000000000008e-02	8.5913097531586539e-06
7.3749999999999996e-02	8.7687044990759686e-06
7.6249999999999998e-02	8.9495494342413205e-06
7.8750000000000001e-02	9.1339070531426031e-06
8.1250000000000003e-02	9.3218408868062641e-06
8.3750000000000005e-02	9.5134155181065474e-06
8.6250000000000007e-02	9.7086965972655280e-06
8.8749999999999996e-02	9.9077508575456563e-06
9.1249999999999998e-02	1.0110646131136555e-05
9.3750000000000000e-02	1.0317451365237829e-05
9.6250000000000002e-02	1.0528236638339645e-05
9.8750000000000004e-02	1.0743073176702845e-05
1.0125000000000001e-01	1.0962033371040309e-05
1.0375000000000001e-01	1.1185190793401413e-05
1.0625000000000000e-01	1.1412620214261286e-05
1.0875000000000000e-01	1.1644397619816676e-05
1.1125000000000000e-01	1.1880600229490151e-05
1.1375000000000000e-01	1.2121306513644508e-05
1.1625000000000001e-01	1.2366596211509043e-05
1.1875000000000001e-01	1.2616550349319579e-05
1.2125000000000000e-01	1.2871251258673948e-05
1.2375000000000000e-01	1.3130782595104776e-05
1.2625000000000000e-01	1.3395229356871318e-05
1.2875000000000000e-01	1.3664677903972115e-05
1.3125000000000001e-01	1.3939215977380342e-05
1.3375000000000001e-01	1.4218932718503513e-05
1.3625000000000001e-01	1.4503918688869446e-05
1.3875000000000001e-01	1.4794265890040160e-05
1.4125000000000001e-01	1.5090067783755623e-05
1.4375000000000002e-01	1.5391419312308984e-05
1.4624999999999999e-01	1.5698416919155203e-05
1.4874999999999999e-01	1.6011158569754840e-05
1.5125000000000000e-01	1.6329743772654593e-05
1.5375000000000000e-01	1.6654273600806694e-05
1.5625000000000000e-01	1.6984850713128674e-05
1.5875000000000000e-01	1.7321579376305313e-05
1.6125000000000000e-01	1.7664565486834688e-05
1.6375000000000001e-01	1.8013916593319835e-05
1.6625000000000001e-01	1.8369741919008037e-05
1.6875000000000001e-01	1.8732152384579299e-05
1.7125000000000001e-01	1.9101260631185872e-05
1.7375000000000002e-01	1.9477181043744476e-05
1.7624999999999999e-01	1.9860029774483080e-05
1.7874999999999999e-01	2.0249924766743826e-05
1.8124999999999999e-01	2.0646985779043936e-05
1.8375000000000000e-01	2.1051334409396271e-05
1.8625000000000000e-01	2.1463094119891237e-05
1.8875000000000000e-01	2.1882390261541719e-05
1.9125000000000000e-01	2.2309350099392842e-05
1.9375000000000001e-01	2.2744102837898117e-05
1.9625000000000001e-01	2.3186779646563700e-05
1.9875000000000001e-01	2.3637513685862395e-05
2.0125000000000001e-01	2.4096440133419122e-05
2.0375000000000001e-01	2.4563696210469414e-05
2.0625000000000002e-01	2.5039421208592621e-05
