2.5000000000000000e-01	4.0383267215174934e-03	2.6896191160251881e-02	2.2857864438734388e-02
5.0000000000000000e-01	7.9486215501245461e-05	7.2595481200555811e-03	7.1800619045543357e-03
7.5000000000000000e-01	1.4835866883222693e-05	3.2697438211763963e-03	3.2549079542931736e-03
1.0000000000000000e+00	4.6014749249811970e-06	1.8476352217312586e-03	1.8430337468062774e-03
1.2500000000000000e+00	1.8667372597702681e-06	1.1849547418510964e-03	1.1830880045913261e-03
1.5000000000000000e+00	8.9530911107083000e-07	8.2381089257788087e-04	8.2291558346681004e-04
1.7500000000000000e+00	4.8157973231433004e-07	6.0565716382177115e-04	6.0517558408945682e-04
2.0000000000000000e+00	2.8161769072276854e-07	4.6390854065680998e-04	4.6362692296608721e-04
2.2500000000000000e+00	1.7550742092975469e-07	3.6665432363081063e-04	3.6647881620988088e-04
2.5000000000000000e+00	1.1499882335286316e-07	2.9705320668882429e-04	2.9693820786547143e-04
2.7500000000000000e+00	7.8464035269121268e-08	2.4553710362418268e-04	2.4545863958891356e-04
3.0000000000000000e+00	5.5353564065718786e-08	2.0634399871077846e-04	2.0628864514671275e-04
3.2500000000000000e+00	4.0158983027893669e-08	1.7583605030424554e-04	1.7579589132121765e-04
3.5000000000000000e+00	2.9837807336008382e-08	1.5162488626452308e-04	1.5159504845718708e-04
3.7500000000000000e+00	2.2628716567218987e-08	1.3208995168512150e-04	1.3206732296855428e-04
4.0000000000000000e+00	1.7470344948478100e-08	1.1610031111397578e-04	1.1608284076902731e-04
4.2500000000000000e+00	1.3700790502113591e-08	1.0284731049636786e-04	1.0283360970586575e-04
4.5000000000000000e+00	1.0894503299496705e-08	9.1740345574020665e-05	9.1729451070721169e-05
4.7500000000000000e+00	8.7704724593962169e-09	8.2339936773756506e-05	8.2331166301297110e-05
5.0000000000000000e+00	7.1389300027036029e-09	7.4313596159614193e-05	7.4306457229611489e-05
