2.5000000000000000e-01	5.8600724041870000e-02	1.3402827984311694e-02	4.5197896057558307e-02
5.0000000000000000e-01	2.3364660086453437e-03	3.2938842787142431e-03	9.5741827006889935e-04
7.5000000000000000e-01	9.2081764675511213e-04	1.4592346504391784e-03	5.3841700368406631e-04
1.0000000000000000e+00	4.9811878482275418e-04	8.1988993232151586e-04	3.2177114749876168e-04
1.2500000000000000e+00	3.1310610427481844e-04	5.2445402660805662e-04	2.1134792233323818e-04
1.5000000000000000e+00	2.1532101852927976e-04	3.6410021625810085e-04	1.4877919772882109e-04
1.7500000000000000e+00	1.5726661447268420e-04	2.6745613404721702e-04	1.1018951957453282e-04
2.0000000000000000e+00	1.1994832976058856e-04	2.0474820930582727e-04	8.4799879545238710e-05
2.2500000000000000e+00	9.4526254086346739e-05	1.6176396060085807e-04	6.7237706514511331e-05
2.5000000000000000e+00	7.6423079334309030e-05	1.3102162198841416e-04	5.4598542654105131e-05
2.7500000000000000e+00	6.3072168380085003e-05	1.0827793794032647e-04	4.5205769560241471e-05
3.0000000000000000e+00	5.2942356714491545e-05	9.0980736608736734e-05	3.8038379894245189e-05
3.2500000000000000e+00	4.5073693016983718e-05	7.7520185408075371e-05	3.2446492391091653e-05
3.5000000000000000e+00	3.8839299113635484e-05	6.6840110172328160e-05	2.8000811058692676e-05
3.7500000000000000e+00	3.3815602391795707e-05	5.8224267174722399e-05	2.4408664782926692e-05
4.0000000000000000e+00	2.9707988170812882e-05	5.1173028192907921e-05	2.1465040022095039e-05
4.2500000000000000e+00	2.6306365811135102e-05	4.5329268342220175e-05	1.9022902531085073e-05
4.5000000000000000e+00	2.3457634192869392e-05	4.0432234637122200e-05	1.6974600444252808e-05
4.7500000000000000e+00	2.1048077962548817e-05	3.6287942100421411e-05	1.5239864137872594e-05
5.0000000000000000e+00	1.8991798868439602e-05	3.2749660862529950e-05	1.3757861994090348e-05
