1.0000000000000000e+00	9.9013862974472067e-01
2.0000000000000000e+00	2.7812243876113196e-01
3.0000000000000000e+00	7.2254326233335497e-02
4.0000000000000000e+00	1.7049757453292846e-02
5.0000000000000000e+00	6.7165045626018660e-03
6.0000000000000000e+00	2.5722520518769443e-03
7.0000000000000000e+00	6.5031169180362891e-04
8.0000000000000000e+00	4.1336679255576936e-04
9.0000000000000000e+00	2.7173170930283597e-04
1.0000000000000000e+01	1.5903450981058498e-04
1.1000000000000000e+01	1.2042597986883230e-04
1.2000000000000000e+01	7.7766797863865200e-05
1.3000000000000000e+01	5.8300247873788180e-05
1.4000000000000000e+01	4.3608779124237884e-05
1.5000000000000000e+01	3.1662065891113755e-05
