1.0000000000000000e+00	1.1921289087967724e-01	1.3895283263440472e-02	1.0531760761623676e-01
2.0000000000000000e+00	3.7318246130205845e-02	1.5943796593193227e-02	2.1374449537012619e-02
3.0000000000000000e+00	4.3162587336073033e-03	7.0932725589423207e-04	3.6069314777130712e-03
4.0000000000000000e+00	5.5618961817383017e-05	5.4025708091653968e-06	5.0216391008217620e-05
5.0000000000000000e+00	6.0045007975739750e-06	1.0424466572178659e-06	4.9620541403561091e-06
6.0000000000000000e+00	5.8456764158165697e-06	4.8191737622715891e-07	5.3637590395894108e-06
7.0000000000000000e+00	1.6179893876921980e-06	5.7353937887860695e-07	1.0444500088135911e-06
8.0000000000000000e+00	2.1156178089398736e-06	9.4074707845948069e-07	1.1748707304803929e-06
9.0000000000000000e+00	1.2504184643269411e-06	5.6513282287173894e-07	6.8528564145520221e-07
1.0000000000000000e+01	8.6166109902752197e-07	3.6515852497309709e-07	4.9650257405442488e-07
1.1000000000000000e+01	6.1528347572448183e-07	2.3934538073699940e-07	3.7593809498748243e-07
1.2000000000000000e+01	7.3733011562993056e-07	3.7948702091838982e-07	3.5784309471154074e-07
1.3000000000000000e+01	8.3129393724235001e-07	4.6360505012721376e-07	3.6768888711513625e-07
1.4000000000000000e+01	7.5715495780892539e-06	9.0663881291419557e-07	6.6649107651750583e-06
