1.0000000000000001e-05	9.9008280082670286e-01	2.2640262308918817e-03	2.7628097891360124e-03	6.3162499745304222e-06	2.5638601671086423e-03	5.8627788683032573e-06	7.1540972551386175e-06	1.6355448574571297e-08	2.2895542043650670e-03	5.2355133345243756e-06	6.3890144646606324e-06	1.4606311278764127e-08	5.9300211462120812e-06	1.3560128751238315e-08	1.6547034770239832e-08	3.7829112003227541e-11
3.0000000000000004e-05	9.8387322028815771e-01	2.7194931342095608e-04	4.4731039095178447e-03	1.2116817100830329e-06	1.7841590603044888e-03	4.9309672951033204e-07	8.0921322667890823e-06	2.1918162741657288e-09	9.5246162682539465e-03	2.6251652529570892e-06	4.3297092205406195e-05	1.1694184339939668e-08	1.7135657208617999e-05	4.7223889012761535e-09	7.7705596381060295e-08	2.0985905651216405e-11
5.0000000000000002e-05	9.7347329327212517e-01	2.6858592453235203e-03	9.7623585624309669e-03	2.6654207442699702e-05	6.5250727088009873e-03	1.8000139164005268e-05	6.5329490054086799e-05	1.7834897023294859e-07	7.3002073059067057e-03	2.0136851030860591e-05	7.3208389802696219e-05	1.9983363605640423e-07	4.8876170846997774e-05	1.3479893301687439e-07	4.8933995059850447e-07	1.3355817136579308e-09
7.0000000000000007e-05	9.5631678934754272e-01	2.2340875243792848e-03	1.7752205925145578e-02	4.0368715328940054e-05	9.0095074309717426e-03	2.1037730446094624e-05	1.6632430422593443e-04	3.7813023256195581e-07	1.4031422225692149e-02	3.2739266215894530e-05	2.6044458959136128e-04	5.9152715089406666e-07	1.3136664252549719e-04	3.0637456516161113e-07	2.4247601568145043e-06	5.5058314071304746e-09
9.0000000000000006e-05	9.5196548124366287e-01	2.3474836220196079e-04	2.1629637768872310e-02	5.5098345148914452e-06	3.2907645446910694e-03	8.1246451406721193e-07	7.3169535129653389e-05	1.8642684447133720e-08	2.2212620007322170e-02	5.4598156727720001e-06	5.0463273803440592e-04	1.2815971909966006e-07	7.5324045429367271e-05	1.8537696243086157e-08	1.6738746533097132e-06	4.2520398806726777e-10
1.1000000000000000e-04	9.3600978303103544e-01	3.3381028049364532e-04	2.1682592090205635e-02	7.6209236337705381e-06	8.6240761185591690e-03	3.0689188310781890e-06	1.9755623813043840e-04	6.9313527972862483e-08	3.2087756026239499e-02	1.1467506251282407e-05	7.4321689100031345e-04	2.6189214545180004e-07	2.9192918464797190e-04	1.0409701624673292e-07	6.6851369112307550e-06	2.3513728765474705e-09
1.3000000000000002e-04	9.2879826729846360e-01	9.8727381775286357e-04	2.4832344449586069e-02	2.8067457378940519e-05	1.2621039935751560e-02	1.3404450211867386e-05	3.3478998296009315e-04	3.7772340797182895e-07	3.1088196248314163e-02	3.3196168203515012e-05	8.3117145780171864e-04	9.4368195323916603e-07	4.1934478567404740e-04	4.4738290240236221e-07	1.1122555077486013e-05	1.2604562453949104e-08
1.5000000000000001e-04	9.1762120935187907e-01	4.2137053048593165e-03	1.4073182916934646e-02	6.5498374924432553e-05	1.4023527795376401e-02	6.4386255217886501e-05	2.1478698942594817e-04	9.9968486298840240e-07	4.8017868646735386e-02	2.2098248433507128e-04	7.3610763540448603e-04	3.4335336674649581e-06	7.2972959814292465e-04	3.3576412856510397e-06	1.1171677294503407e-05	5.2109656942860720e-08
1.7000000000000001e-04	9.1926267660496652e-01	6.6566832657131529e-03	1.8832887811960568e-02	1.3447881833071444e-04	1.0921472842492655e-02	7.9110047645427500e-05	2.2271633310199065e-04	1.5906192464029319e-06	4.2199850967706252e-02	3.0593579325422990e-04	8.6424334961822933e-04	6.1785136430395698e-06	4.9833120154010294e-04	3.6137403117481084e-06	1.0157463419358702e-05	7.2627053255619323e-08
1.9000000000000001e-04	9.2792833848600209e-01	4.4447258786762360e-03	1.4450144466482517e-02	6.8831344274974826e-05	1.3347391269188231e-02	6.3928626438173255e-05	2.0647643000162039e-04	9.8378427314731049e-07	3.8153635026183540e-02	1.8293282279338024e-04	5.9389557607325951e-04	2.8317589069840278e-06	5.4480863260794902e-04	2.6118872015442546e-06	8.4238355848885401e-06	4.0175314643958739e-08
2.1000000000000001e-04	9.2696742482570216e-01	5.8264363840698774e-03	1.8473240520516288e-02	1.1395634390720880e-04	1.4724195248720444e-02	9.2566820110247339e-05	2.9072280446698487e-04	1.7933041919388957e-06	3.2141632995623108e-02	2.0235986983437116e-04	6.4034071256745934e-04	3.9566723008968728e-06	5.0808435905230992e-04	3.1993879511485152e-06	1.0027793461015288e-05	6.1957527910848313e-08
2.3000000000000001e-04	8.9907673576504299e-01	4.2318740951804391e-03	3.0587975074540044e-02	1.3514554019392860e-04	2.7736034869157922e-02	1.3062307589236828e-04	9.2456641341387186e-04	4.0750318940550163e-06	3.4724387562576092e-02	1.6338298660257105e-04	1.1805334116428104e-03	5.2142682916959973e-06	1.0590364469727337e-03	4.9854878877635025e-06	3.5274548142507216e-05	1.5542257120013311e-07
2.5000000000000001e-04	9.1508694865925044e-01	9.9311563218856640e-03	2.6741503703060800e-02	2.8313322132510730e-04	2.0427925926529061e-02	2.2195929215176218e-04	5.9714851656030271e-04	6.3180482801829711e-06	2.5118268401224539e-02	2.7184809723412146e-04	7.3354505918602018e-04	7.7452253339757280e-06	5.5029140215434049e-04	5.9623255563977815e-06	1.6076182583112918e-05	1.6961768781869581e-07
2.7000000000000000e-04	9.2067718149464217e-01	1.0900641120385772e-02	2.4078724308505349e-02	2.7670901840184546e-04	1.8009701636606160e-02	2.1349669596463586e-04	4.6849911870970422e-04	5.3822248874075144e-06	2.3973384651906515e-02	2.8334196150077185e-04	6.2667075831785650e-04	7.1890325783564115e-06	4.6147994655460167e-04	5.4608888958165505e-06	1.1999530735983854e-05	1.3761140970226697e-07
2.9000000000000000e-04	9.2848306719864127e-01	2.8254931182540955e-02	1.5789592000667829e-02	4.3237703268646645e-04	5.5940321472920307e-03	1.7092046513695914e-04	9.8229870188818597e-05	2.7021484776645239e-06	2.0089558206742263e-02	6.0448662567933473e-04	3.4142057162043913e-04	9.2457099531950677e-06	1.2348757051666316e-04	3.7308698012540986e-06	2.1596573587343635e-06	5.8742698275003595e-08
3.1000000000000000e-04	8.8884040070972781e-01	5.1726550267933810e-02	2.7683031129491359e-02	1.4023752105766026e-03	3.5557201385863274e-03	2.0624427285682848e-04	9.1460677207859961e-05	4.6173331020675278e-06	2.4192346181241366e-02	1.4024556125169121e-03	7.5303393963979193e-04	3.8001435193410711e-05	9.5644635416120363e-05	5.5286111041009337e-06	2.4657777896684610e-06	1.2406761769427221e-07
3.3000000000000005e-04	8.9538999752911641e-01	5.0599579096454031e-02	2.9582638613774921e-02	1.4333324492606402e-03	2.0653896730203286e-03	1.1576715178211756e-04	4.6962392317043044e-05	2.2429481659930888e-06	1.8987636149144987e-02	1.0700583727093697e-03	6.2736378699359760e-04	3.0316955059157518e-05	4.5108690601020437e-05	2.5232904194414775e-06	1.0336437566945218e-06	4.9257426777845125e-08
3.5000000000000005e-04	9.1545410335851041e-01	3.4525201876309586e-02	2.8934038087523182e-02	9.1548090630564564e-04	9.1397149033920275e-06	3.3384803114824781e-07	3.7933592361997210e-06	1.4330806223633602e-07	1.8839227741887333e-02	7.0455519546787370e-04	5.9464561267014312e-04	1.8658006526758534e-05	5.4855855831412656e-07	2.1756005198908106e-08	1.0486482680528452e-07	3.8051784253990346e-09
3.7000000000000005e-04	9.1439925836180092e-01	2.5822204101496011e-02	4.5866982479711667e-02	1.0903595813518687e-03	1.9536907216906492e-03	5.3966951914180135e-05	5.9346578556903846e-05	1.3338512191789641e-06	9.9418929783009827e-03	2.7957990398238338e-04	4.9908771752378957e-04	1.1818969620633873e-05	1.9395333950908261e-05	5.3491012838686605e-07	5.3561620520423725e-07	1.1942548699209568e-08
3.9000000000000005e-04	9.1072965415189899e-01	2.5052712699310069e-02	4.5486747303574500e-02	1.0470914562651691e-03	3.2312681446866275e-03	8.7240013621501671e-05	9.9432712693939434e-05	2.1637588895389660e-06	1.3182619161404270e-02	3.6112665179353752e-04	6.5857932578875975e-04	1.5101715431824660e-05	4.3756413682185342e-05	1.1783287985997231e-06	1.2999872392680993e-06	2.8174923424952073e-08
