1.0000000000000001e-05	2.2640262308918826e-03	9.9005460262362655e-01	2.5002067927914204e-05	2.7702784857875254e-03	5.9132204396497078e-06	2.5637979787836258e-03	6.6597041081877646e-08	7.1734686844296959e-06	5.3013720051025026e-06	2.2913969601849964e-03	6.3824422145884536e-08	6.4116370745129726e-06	1.3946434390758148e-08	5.9348111727220022e-06	1.6984539152964876e-10	1.6605676968935801e-08
3.0000000000000004e-05	2.6786734248614158e-04	9.8379138951580580e-01	6.2994553012264549e-05	4.4868813941430869e-03	5.9389272280320091e-07	1.7839297547260664e-03	1.2069563247568963e-07	8.1169755785003827e-06	2.5374793912247934e-06	9.5342490991282784e-03	6.0478148726943439e-07	4.3477699362603525e-05	5.5499033157703521e-09	1.7152088085357138e-05	1.1501170304613508e-09	7.8028415716409309e-08
5.0000000000000002e-05	2.6509119322130942e-03	9.7325628092474048e-01	1.3924668489718737e-04	9.8987183705610896e-03	1.8876175947141321e-05	6.5239201172612830e-03	9.7387638145811532e-07	6.6242059554264007e-05	2.2160328127190618e-05	7.2978492141641408e-03	1.0736555860061133e-06	7.4223300558207660e-05	1.5693666674949015e-07	4.8862803949590576e-05	7.4935910813390282e-09	4.9612579845304138e-07
7.0000000000000007e-05	2.1878980683918085e-03	9.5599135047113537e-01	1.5280545513497403e-04	1.8009941796319828e-02	2.2328580617387760e-05	9.0061680928350610e-03	1.5214486213072354e-06	1.6872540086221131e-04	3.1392055761920973e-05	1.4027308614993196e-02	2.2026222761102382e-06	2.6423441275360714e-04	3.1842973095132081e-07	1.3132291711456229e-04	2.1812011029665966e-08	2.4598214378496455e-06
9.0000000000000006e-05	2.6066208140505478e-04	9.5193943519252067e-01	1.0611676235235716e-05	2.1601757540533624e-02	2.8628303078221208e-07	3.2877770058169988e-03	5.4912280570908146e-08	7.3043684895237297e-05	7.1936060859350405e-06	2.2237393068246465e-02	2.1398400786109326e-07	5.0454928607981497e-04	8.6789709879477272e-09	7.5339050756097924e-05	1.1246575558685863e-09	1.6728244731715933e-06
1.1000000000000000e-04	3.2672691966711547e-04	9.3567480858309393e-01	1.6296079210286609e-05	2.1995391969187591e-02	4.5750370758960501e-06	8.6204447080526717e-03	1.9997616675515876e-07	2.0035617488728334e-04	1.0525132881032975e-05	3.2096808289769754e-02	5.3939606674890545e-07	7.5440320294130130e-04	1.4837728532274148e-07	2.9198570304518661e-04	6.5798446714454351e-09	6.7838708190892134e-06
1.3000000000000002e-04	1.0167027512416487e-03	9.2814315844887674e-01	5.9771369841752903e-06	2.5431032772890459e-02	1.7213801764942397e-05	1.2613621791244495e-02	1.2854644056054457e-07	3.4267009019540702e-04	3.1672551816757942e-05	3.1113498439516819e-02	1.7096323503852414e-07	8.5248899267890066e-04	5.3693273751271122e-07	4.1972200239016367e-04	3.7777442156141106e-09	1.1401000236930333e-05
1.5000000000000001e-04	4.2131563619556694e-03	9.1737385948015204e-01	1.0613902787039581e-04	1.4185401578588374e-02	6.9187789421294352e-05	1.4032513629240909e-02	1.6098884539354073e-06	2.1675157210336986e-04	2.1704032453684030e-04	4.8089252803090815e-02	5.4456701976709556e-06	7.4326182946553407e-04	3.5510557321160572e-06	7.3145383027594822e-04	8.2148378909813862e-08	1.1293010528807366e-05
1.7000000000000001e-04	6.5031725836606899e-03	9.1936833711958121e-01	3.5981096189216999e-04	1.8605672383436984e-02	7.9920787155179180e-05	1.0937136922384596e-02	4.2664556894462147e-06	2.2026212256282904e-04	2.9603074255115432e-04	4.2241053179595270e-02	1.6481838302028187e-05	8.5452546536882537e-04	3.6162821651464799e-06	4.9946528221470271e-04	1.9419419230120484e-07	1.0053679240481523e-05
1.9000000000000001e-04	4.3134112073817512e-03	9.2805628653527439e-01	2.7824707237843920e-04	1.4221757567835435e-02	6.2635901493477428e-05	1.3366997930403251e-02	3.9574549698670943e-06	2.0353813294915374e-04	1.7207939234749724e-04	3.8168514048275176e-02	1.1256833298581725e-05	5.8463533356592262e-04	2.4829119720708655e-06	5.4573511651967064e-04	1.5892809680095558e-07	8.3056332306071145e-06
