1.2500000000000000e-01	4.0258489080228768e-03	9.7417106075420568e-01	2.2365860511238980e-01	3.0844209971650834e-02
3.7500000000000000e-01	1.4136088123561321e-02	9.4963224460740792e-01	3.0881042377624623e-01	5.1331210599342925e-02
6.2500000000000000e-01	2.5098877888578116e-02	9.7774603677484939e-01	2.0229542883843277e-01	4.9591263049904181e-02
8.7500000000000000e-01	3.2987052536230257e-02	9.9845557522963513e-01	3.0341041087966418e-02	3.2828948864736487e-02
1.1250000000000000e+00	4.1232784143668773e-02	9.6779637550565256e-01	2.4453268950077134e-01	4.3287375012377449e-02
1.3750000000000000e+00	5.6358414140909384e-02	9.4759429421593722e-01	3.0535174880988269e-01	7.5160443211598094e-02
1.6250000000000000e+00	7.5497532575075063e-02	9.7863611848047927e-01	1.7258895037856811e-01	8.2368224382078817e-02
1.8750000000000000e+00	9.2114326416003978e-02	9.9110747774731689e-01	7.0652594355495105e-02	6.5031756343935015e-02
2.1250000000000000e+00	1.0893916833362915e-01	9.5379012319699352e-01	2.6796443103008483e-01	8.1312497178518725e-02
2.3750000000000000e+00	1.3339622378527341e-01	9.4084497449428695e-01	2.9080774278688243e-01	1.1156629501740210e-01
2.6250000000000000e+00	1.6081397995205379e-01	9.7359229972530581e-01	1.2416809096344385e-01	1.0411139685027587e-01
2.8750000000000000e+00	1.8241408507373780e-01	9.7244045399173606e-01	1.2312665738407276e-01	7.6970716824877675e-02
3.1250000000000000e+00	2.0184622398700103e-01	9.3116046653617979e-01	2.9039929101957362e-01	8.8693512714980507e-02
3.3750000000000000e+00	2.2643967610649327e-01	9.2988759362702211e-01	2.6982252535616486e-01	1.0597141649448855e-01
3.6250000000000000e+00	2.5109081059594135e-01	9.6089381141264940e-01	7.5360972708494872e-02	8.9203205187159379e-02
3.8750000000000000e+00	2.6932004774246610e-01	9.4592300349659120e-01	1.6633143794664695e-01	7.0924157313827355e-02
4.1250000000000000e+00	2.8739447128472928e-01	9.0503169821430707e-01	2.9862518211874056e-01	9.5629721880394133e-02
4.3750000000000000e+00	3.1135050884538801e-01	9.1386354289457417e-01	2.3772473061969929e-01	1.0677658011828031e-01
4.6250000000000000e+00	3.3383684602713742e-01	9.3865146302585256e-01	2.6162708196362464e-02	8.2473655757289530e-02
4.8750000000000000e+00	3.4943297082516067e-01	9.1261656503100042e-01	1.9874822703529477e-01	7.4342090242989364e-02
5.1250000000000000e+00	3.6524487770846414e-01	8.7738034158411626e-01	2.9479405798580705e-01	9.9480545262762843e-02
5.3750000000000000e+00	3.8531245808648579e-01	8.9429054367295158e-01	2.0524681915644494e-01	9.8247017088004179e-02
5.6250000000000000e+00	4.0213902045477301e-01	9.1248437905718249e-01	1.2440092719043838e-02	7.4173514797970547e-02
5.8750000000000000e+00	4.1293837093961555e-01	8.8100835266342914e-01	2.1430120595551108e-01	8.5913779273636220e-02
6.1250000000000000e+00	4.2575869593049093e-01	8.5294524156287232e-01	2.8100114443903301e-01	1.1069012855174734e-01
6.3750000000000000e+00	4.4329613429016190e-01	8.7375179964893235e-01	1.7063469085905325e-01	1.0454727260471502e-01
