1.0000000000000000e+00	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	9.8861758246471254e-07	
1.2500000000000000e+00	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	9.9291251132171965e-07	
1.5000000000000000e+00	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	9.8798026026969410e-07	
1.7500000000000000e+00	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	9.8869029063752834e-07	
2.0000000000000000e+00	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	9.9505655870579801e-07	
2.2500000000000000e+00	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	9.6458533760390708e-07	
2.5000000000000000e+00	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	8.0600161245225621e-07	
2.7500000000000000e+00	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	8.4641426445486445e-07	
3.0000000000000000e+00	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	8.7339569965205754e-07	
3.2500000000000000e+00	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	2.4922845431873952e-07	
3.5000000000000000e+00	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	3.5169422596403876e-07	
3.7500000000000000e+00	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	6.4268665533884217e-07	
4.0000000000000000e+00	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	4.3282803752209276e-07	
4.2500000000000000e+00	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	3.8583705985750782e-07	
4.5000000000000000e+00	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	9.2864301548534200e-07	
4.7500000000000000e+00	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	5.7334103120698643e-07	
