1.5625000000000001e-03	2.2929217294417176e-01
4.6875000000000007e-03	2.3059883554039076e-01
7.8125000000000000e-03	2.3190898524055012e-01
1.0937500000000001e-02	2.3322261545355552e-01
1.4062500000000000e-02	2.3453971969382337e-01
1.7187500000000001e-02	2.3586029158309829e-01
2.0312500000000001e-02	2.3718432485222751e-01
2.3437500000000000e-02	2.3851181334289076e-01
2.6562500000000003e-02	2.3984275100928512e-01
2.9687500000000002e-02	2.4117713191976406e-01
3.2812500000000001e-02	2.4251495025842976e-01
3.5937500000000004e-02	2.4385620032667829e-01
3.9062500000000000e-02	2.4520087654469633e-01
4.2187500000000003e-02	2.4654897345290924e-01
4.5312500000000006e-02	2.4790048571337928e-01
4.8437500000000001e-02	2.4925540811115360e-01
5.1562500000000004e-02	2.5061373555556149e-01
5.4687500000000000e-02	2.5197546308145924e-01
5.7812500000000003e-02	2.5334058585042313e-01
6.0937500000000006e-02	2.5470909915188905e-01
6.4062500000000008e-02	2.5608099840423876e-01
6.7187499999999997e-02	2.5745627915583086e-01
7.0312500000000000e-02	2.5883493708597788e-01
7.3437500000000003e-02	2.6021696800586674e-01
7.6562500000000006e-02	2.6160236785942387e-01
7.9687500000000008e-02	2.6299113272412245e-01
8.2812500000000011e-02	2.6438325881173330e-01
8.5937500000000000e-02	2.6577874246901700e-01
8.9062500000000003e-02	2.6717758017835785e-01
9.2187500000000006e-02	2.6857976855833909e-01
9.5312500000000008e-02	2.6998530436425766e-01
9.8437500000000011e-02	2.7139418448857994e-01
1.0156250000000000e-01	2.7280640596133621e-01
1.0468750000000000e-01	2.7422196595045467e-01
1.0781250000000001e-01	2.7564086176203378e-01
1.1093750000000001e-01	2.7706309084055225e-01
1.1406250000000001e-01	2.7848865076901791e-01
1.1718750000000000e-01	2.7991753926905255e-01
1.2031250000000000e-01	2.8134975420091457e-01
1.2343750000000001e-01	2.8278529356345822e-01
1.2656249999999999e-01	2.8422415549402846e-01
1.2968750000000001e-01	2.8566633826829235e-01
1.3281250000000000e-01	2.8711184030000575e-01
1.3593750000000002e-01	2.8856066014071513e-01
1.3906250000000001e-01	2.9001279647939504e-01
1.4218749999999999e-01	2.9146824814201955e-01
1.4531250000000001e-01	2.9292701409106930e-01
1.4843750000000000e-01	2.9438909342497149e-01
1.5156250000000002e-01	2.9585448537747544e-01
1.5468750000000001e-01	2.9732318931696106e-01
1.5781250000000002e-01	2.9879520474568200e-01
1.6093750000000001e-01	3.0027053129894166e-01
1.6406250000000000e-01	3.0174916874420310e-01
1.6718750000000002e-01	3.0323111698013294e-01
1.7031250000000001e-01	3.0471637603557761e-01
1.7343750000000002e-01	3.0620494606847393e-01
1.7656250000000001e-01	3.0769682736469245e-01
1.7968750000000000e-01	3.0919202033681409e-01
1.8281250000000002e-01	3.1069052552284049e-01
1.8593750000000001e-01	3.1219234358483611e-01
1.8906250000000002e-01	3.1369747530750780e-01
1.9218750000000001e-01	3.1520592159671146e-01
1.9531250000000000e-01	3.1671768347789853e-01
1.9843750000000002e-01	3.1823276209449169e-01
2.0156250000000001e-01	3.1975115870619675e-01
2.0468750000000002e-01	3.2127287468724758e-01
2.0781250000000001e-01	3.2279791152458459e-01
2.1093750000000000e-01	3.2432627081596893e-01
2.1406250000000002e-01	3.2585795426803005e-01
2.1718750000000001e-01	3.2739296369424786e-01
2.2031250000000002e-01	3.2893130101287132e-01
2.2343750000000001e-01	3.3047296824477040e-01
2.2656250000000000e-01	3.3201796751122514e-01
