;;;-5.0387e-008;0.00165874
;;;-5.03845e-008;0.0016532
;;;-5.0382e-008;0.00164765
;;;-5.03795e-008;0.00164487
;;;-5.0377e-008;0.00163932
;;;-5.03745e-008;0.00163655
;;;-5.0372e-008;0.00163378
;;;-5.03695e-008;0.001631
;;;-5.0367e-008;0.001631
;;;-5.03645e-008;0.001631
;;;-5.0362e-008;0.001631
;;;-5.03595e-008;0.001631
;;;-5.0357e-008;0.00163378
;;;-5.03545e-008;0.00163655
;;;-5.0352e-008;0.00163932
;;;-5.03495e-008;0.00164487
;;;-5.0347e-008;0.00165042
;;;-5.03445e-008;0.00165597
;;;-5.0342e-008;0.00166152
;;;-5.03395e-008;0.00166984
;;;-5.0337e-008;0.00167816
;;;-5.03345e-008;0.00168649
;;;-5.0332e-008;0.00169481
;;;-5.03295e-008;0.00170591
;;;-5.0327e-008;0.00171701
;;;-5.03245e-008;0.00173088
;;;-5.0322e-008;0.00174475
;;;-5.03195e-008;0.00175862
;;;-5.0317e-008;0.00177249
;;;-5.03145e-008;0.00178914
;;;-5.0312e-008;0.00180578
;;;-5.03095e-008;0.00182243
;;;-5.0307e-008;0.00184185
;;;-5.03045e-008;0.00186127
;;;-5.0302e-008;0.00188069
;;;-5.02995e-008;0.00190011
;;;-5.0297e-008;0.00192231
;;;-5.02945e-008;0.0019445
;;;-5.0292e-008;0.00196669
;;;-5.02895e-008;0.00198889
;;;-5.0287e-008;0.00201386
;;;-5.02845e-008;0.00203883
;;;-5.0282e-008;0.0020638
;;;-5.02795e-008;0.00208877
;;;-5.0277e-008;0.00211373
;;;-5.02745e-008;0.00214148
;;;-5.0272e-008;0.00216922
;;;-5.02695e-008;0.00219419
;;;-5.0267e-008;0.00222193
;;;-5.02645e-008;0.00224968
;;;-5.0262e-008;0.00227742
;;;-5.02595e-008;0.00230516
;;;-5.0257e-008;0.00233291
;;;-5.02545e-008;0.00236065
;;;-5.0252e-008;0.00238839
;;;-5.02495e-008;0.00241336
;;;-5.0247e-008;0.0024411
;;;-5.02445e-008;0.00246885
;;;-5.0242e-008;0.00249659
;;;-5.02395e-008;0.00252433
;;;-5.0237e-008;0.0025493
;;;-5.02345e-008;0.00257705
;;;-5.0232e-008;0.00260202
;;;-5.02295e-008;0.00262698
;;;-5.0227e-008;0.00265195
;;;-5.02245e-008;0.00267692
;;;-5.0222e-008;0.00270189
;;;-5.02195e-008;0.00272686
;;;-5.0217e-008;0.00274905
;;;-5.02145e-008;0.00277125
;;;-5.0212e-008;0.00279344
;;;-5.02095e-008;0.00281564
;;;-5.0207e-008;0.00283506
;;;-5.02045e-008;0.00285448
;;;-5.0202e-008;0.0028739
;;;-5.01995e-008;0.00289055
;;;-5.0197e-008;0.00290997
;;;-5.01945e-008;0.00292384
;;;-5.0192e-008;0.00294048
;;;-5.01895e-008;0.00295435
;;;-5.0187e-008;0.00296823
;;;-5.01845e-008;0.0029821
;;;-5.0182e-008;0.0029932
;;;-5.01795e-008;0.00300429
;;;-5.0177e-008;0.00301262
;;;-5.01745e-008;0.00302094
;;;-5.0172e-008;0.00302926
;;;-5.01695e-008;0.00303758
;;;-5.0167e-008;0.00304313
;;;-5.01645e-008;0.00304868
;;;-5.0162e-008;0.00305146
;;;-5.01595e-008;0.00305423
;;;-5.0157e-008;0.003057
;;;-5.01545e-008;0.00305978
;;;-5.0152e-008;0.00305978
;;;-5.01495e-008;0.00305978
;;;-5.0147e-008;0.00305978
;;;-5.01445e-008;0.003057
;;;-5.0142e-008;0.00305423
;;;-5.01395e-008;0.00305146
;;;-5.0137e-008;0.00304591
;;;-5.01345e-008;0.00304313
;;;-5.0132e-008;0.00303758
;;;-5.01295e-008;0.00303204
;;;-5.0127e-008;0.00302371
;;;-5.01245e-008;0.00301816
;;;-5.0122e-008;0.00300984
;;;-5.01195e-008;0.00300152
;;;-5.0117e-008;0.0029932
;;;-5.01145e-008;0.00298487
;;;-5.0112e-008;0.00297377
;;;-5.01095e-008;0.00296545
;;;-5.0107e-008;0.00295435
;;;-5.01045e-008;0.00294326
;;;-5.0102e-008;0.00293216
;;;-5.00995e-008;0.00292106
;;;-5.0097e-008;0.00290997
;;;-5.00945e-008;0.00289887
;;;-5.0092e-008;0.00288777
;;;-5.00895e-008;0.00287667
;;;-5.0087e-008;0.0028628
;;;-5.00845e-008;0.0028517
;;;-5.0082e-008;0.00284061
;;;-5.00795e-008;0.00282674
;;;-5.0077e-008;0.00281564
;;;-5.00745e-008;0.00280454
;;;-5.0072e-008;0.00279344
;;;-5.00695e-008;0.00277957
;;;-5.0067e-008;0.00276847
;;;-5.00645e-008;0.00275738
;;;-5.0062e-008;0.00274628
;;;-5.00595e-008;0.00273518
;;;-5.0057e-008;0.00272409
;;;-5.00545e-008;0.00271299
;;;-5.0052e-008;0.00270189
;;;-5.00495e-008;0.00269079
;;;-5.0047e-008;0.0026797
;;;-5.00445e-008;0.00267137
;;;-5.0042e-008;0.00266028
;;;-5.00395e-008;0.00265195
;;;-5.0037e-008;0.00264086
;;;-5.00345e-008;0.00263253
;;;-5.0032e-008;0.00262421
;;;-5.00295e-008;0.00261589
;;;-5.0027e-008;0.00260756
;;;-5.00245e-008;0.00259924
;;;-5.0022e-008;0.00259092
;;;-5.00195e-008;0.00258537
;;;-5.0017e-008;0.00257705
;;;-5.00145e-008;0.00256872
;;;-5.0012e-008;0.00256317
;;;-5.00095e-008;0.00255763
;;;-5.0007e-008;0.0025493
;;;-5.00045e-008;0.00254375
;;;-5.0002e-008;0.00253821
;;;-4.99995e-008;0.00253266
;;;-4.9997e-008;0.00252711
;;;-4.99945e-008;0.00252156
