0.0000000000000000e+00	1.4576736861329098e-02
2.5000000000000001e-02	1.4536079302860938e-02
5.0000000000000003e-02	1.4414630833669784e-02
7.5000000000000011e-02	1.4213962092893273e-02
1.0000000000000001e-01	1.3936684211144579e-02
1.2500000000000000e-01	1.3586438898988695e-02
1.4999999999999999e-01	1.3167884553154874e-02
1.7499999999999999e-01	1.2686678367276771e-02
1.9999999999999998e-01	1.2149454435431917e-02
2.2499999999999998e-01	1.1563797842894963e-02
2.4999999999999997e-01	1.0938214748827724e-02
2.7499999999999997e-01	1.0282098480835278e-02
2.9999999999999999e-01	9.6056916818602067e-03
3.2500000000000001e-01	8.9200445752930513e-03
3.5000000000000003e-01	8.2369694443684693e-03
3.7500000000000006e-01	7.5689914566944294e-03
4.0000000000000008e-01	6.9292960028778383e-03
4.2500000000000010e-01	6.3316727595791322e-03
4.5000000000000012e-01	5.7904567299379428e-03
4.7500000000000014e-01	5.3204665582060606e-03
5.0000000000000011e-01	4.9369404580700271e-03
5.2500000000000013e-01	4.6554701351785299e-03
5.5000000000000016e-01	4.4919331219506198e-03
5.7500000000000018e-01	4.4624239755445272e-03
6.0000000000000020e-01	4.5831848166425493e-03
6.2500000000000022e-01	4.8705357064505739e-03
6.5000000000000024e-01	5.3408053704319114e-03
6.7500000000000027e-01	6.0102627796132513e-03
7.0000000000000029e-01	6.8950500926722169e-03
7.2500000000000031e-01	8.0111174441448441e-03
7.5000000000000033e-01	9.3741600358856481e-03
7.7500000000000036e-01	1.0999557950714944e-02
8.0000000000000038e-01	1.2902319058891276e-02
8.2500000000000040e-01	1.5097025330992442e-02
8.5000000000000042e-01	1.7597782805719220e-02
8.7500000000000044e-01	2.0418175389190441e-02
9.0000000000000047e-01	2.3571222585492158e-02
9.2500000000000049e-01	2.7069341177652695e-02
9.5000000000000051e-01	3.0924310796503263e-02
9.7500000000000053e-01	3.5147243233484282e-02
1.0000000000000004e+00	3.9748555274815245e-02
1.0250000000000004e+00	4.4737944760666393e-02
1.0500000000000003e+00	5.0124369506101774e-02
1.0750000000000002e+00	5.5916028662689854e-02
1.1000000000000001e+00	6.2120346052485287e-02
1.1250000000000000e+00	6.8743954971662191e-02
1.1499999999999999e+00	7.5792683940222538e-02
1.1749999999999998e+00	8.3271542868586512e-02
1.1999999999999997e+00	9.1184709121800545e-02
1.2249999999999996e+00	9.9535512988329966e-02
1.2499999999999996e+00	1.0832642210250110e-01
1.2749999999999995e+00	1.1755902442765576e-01
1.2999999999999994e+00	1.2723400947960228e-01
1.3249999999999993e+00	1.3735114755619859e-01
1.3499999999999992e+00	1.4790926683692884e-01
1.3749999999999991e+00	1.5890622832414580e-01
1.3999999999999990e+00	1.7033889871296515e-01
1.4249999999999989e+00	1.8220312139695249e-01
1.4499999999999988e+00	1.9449368593884242e-01
1.4749999999999988e+00	2.0720429645649541e-01
1.4999999999999987e+00	2.2032753949129746e-01
1.5249999999999986e+00	2.3385485203557044e-01
1.5499999999999985e+00	2.4777649049490957e-01
1.5749999999999984e+00	2.6208150144711073e-01
1.5999999999999983e+00	2.7675769512918991e-01
1.6249999999999982e+00	2.9179162263537650e-01
1.6499999999999981e+00	3.0716855783967367e-01
1.6749999999999980e+00	3.2287248506511568e-01
1.6999999999999980e+00	3.3888609350702581e-01
1.7249999999999979e+00	3.5519077937834265e-01
1.7499999999999978e+00	3.7176665668190145e-01
1.7749999999999977e+00	3.8859257742717679e-01
1.7999999999999976e+00	4.0564616199884884e-01
1.8249999999999975e+00	4.2290384025305006e-01
1.8499999999999974e+00	4.4034090376613666e-01
1.8749999999999973e+00	4.5793156949335911e-01
1.8999999999999972e+00	4.7564905491341292e-01
1.9249999999999972e+00	4.9346566454343610e-01
1.9499999999999971e+00	5.1135288751084285e-01
1.9749999999999970e+00	5.2928150566824061e-01
1.9999999999999969e+00	5.4722171153882671e-01
