4.1666666666666669e-04	2.9069627481353687e-02
1.2500000000000000e-03	2.9068640807353809e-02
2.0833333333333333e-03	2.9066666980282152e-02
2.9166666666666668e-03	2.9064692195066733e-02
3.7500000000000003e-03	2.9062716451756575e-02
4.5833333333333334e-03	2.9060739750302645e-02
5.4166666666666669e-03	2.9058762090680406e-02
6.2500000000000003e-03	2.9056783472963404e-02
7.0833333333333338e-03	2.9054803897127158e-02
7.9166666666666673e-03	2.9052823363122638e-02
8.7500000000000008e-03	2.9050841870974335e-02
9.5833333333333343e-03	2.9048859420682232e-02
1.0416666666666668e-02	2.9046876012246328e-02
1.1250000000000001e-02	2.9044891645617684e-02
1.2083333333333335e-02	2.9042906320869828e-02
1.2916666666666668e-02	2.9040920038002606e-02
1.3750000000000000e-02	2.9038932796918056e-02
1.4583333333333334e-02	2.9036944597665322e-02
1.5416666666666667e-02	2.9034955440244252e-02
1.6250000000000001e-02	2.9032965324654741e-02
1.7083333333333336e-02	2.9030974250921614e-02
1.7916666666666668e-02	2.9028982219020203e-02
1.8750000000000003e-02	2.9026989228901432e-02
1.9583333333333335e-02	2.9024995280614377e-02
2.0416666666666666e-02	2.9023000374158985e-02
2.1250000000000002e-02	2.9021004509510850e-02
2.2083333333333333e-02	2.9019007686669918e-02
2.2916666666666669e-02	2.9017009905636087e-02
2.3750000000000000e-02	2.9015011166409563e-02
2.4583333333333336e-02	2.9013011469014752e-02
2.5416666666666667e-02	2.9011010813426892e-02
2.6250000000000002e-02	2.9009009199597570e-02
2.7083333333333334e-02	2.9007006627599814e-02
2.7916666666666669e-02	2.9005003097384435e-02
2.8750000000000001e-02	2.9002998608952009e-02
2.9583333333333336e-02	2.9000993162375914e-02
3.0416666666666668e-02	2.8998986757557896e-02
3.1250000000000000e-02	2.8996979394522518e-02
3.2083333333333339e-02	2.8994971073269885e-02
3.2916666666666670e-02	2.8992961793824348e-02
3.3750000000000002e-02	2.8990951556161354e-02
3.4583333333333334e-02	2.8988940360256746e-02
3.5416666666666666e-02	2.8986928206183902e-02
3.6250000000000004e-02	2.8984915093868933e-02
3.7083333333333336e-02	2.8982901023312455e-02
3.7916666666666668e-02	2.8980885994563076e-02
3.8750000000000000e-02	2.8978870007571773e-02
3.9583333333333338e-02	2.8976853062363320e-02
4.0416666666666670e-02	2.8974835158961654e-02
4.1250000000000002e-02	2.8972816297318377e-02
4.2083333333333334e-02	2.8970796477433593e-02
4.2916666666666672e-02	2.8968775699331137e-02
4.3750000000000004e-02	2.8966753962986862e-02
4.4583333333333336e-02	2.8964731268400976e-02
4.5416666666666668e-02	2.8962707615646541e-02
4.6250000000000006e-02	2.8960683004625731e-02
4.7083333333333338e-02	2.8958657435363307e-02
4.7916666666666670e-02	2.8956630907883418e-02
4.8750000000000002e-02	2.8954603422137039e-02
4.9583333333333333e-02	2.8952574978198180e-02
5.0416666666666672e-02	2.8950545575992942e-02
5.1250000000000004e-02	2.8948515215570132e-02
5.2083333333333336e-02	2.8946483896954422e-02
5.2916666666666667e-02	2.8944451620072850e-02
