0.0000000000000000e+00	9.9999999832045305e-01	1.6795469654548036e-09	0.0000000000000000e+00	8.8818418096917218e-09
2.5000000000000001e-02	9.9999997318308731e-01	2.6816910955009302e-08	1.1825338150490580e-27	1.4170775381288001e-07
5.0000000000000003e-02	9.9999986450357270e-01	1.3549640200406244e-07	2.9988288507335989e-25	7.1519222488935146e-07
7.5000000000000011e-02	9.9999957258996652e-01	4.2740979080528779e-07	1.5069541159374150e-23	2.2524774285705714e-06
1.0000000000000001e-01	9.9999895853516851e-01	1.0414633994432750e-06	3.1973540718664815e-22	5.4775757515909161e-06
1.2500000000000000e-01	9.9999784461936014e-01	2.1553745181773262e-06	3.9166917722086304e-21	1.1308419038062910e-05
1.5000000000000002e-01	9.9999601472264832e-01	3.9852564556337237e-06	3.2723755795591769e-20	2.0848554743825530e-05
1.7500000000000002e-01	9.9999321474818714e-01	6.7851913414551164e-06	2.0616451790059646e-19	3.5377535995903393e-05
2.0000000000000001e-01	9.9998915305611935e-01	1.0846789628370810e-05	1.0455513780489720e-18	5.6340059409599323e-05
2.2500000000000001e-01	9.9998350090875032e-01	1.6498735086351734e-05	4.4645389312208777e-18	8.5333911413939116e-05
2.5000000000000000e-01	9.9997589292740485e-01	2.4106313946414295e-05	1.6577241962248987e-17	1.2409679073938700e-04
2.7500000000000002e-01	9.9996592756148550e-01	3.4070926737003507e-05	5.4820202281328740e-17	1.7449208157556149e-04
3.0000000000000004e-01	9.9995316757027164e-01	4.6829581262828345e-05	1.6442928961190592e-16	2.3849365863928747e-04
3.2500000000000001e-01	9.9993714051805160e-01	6.2854365105474098e-05	4.5373230189580912e-16	3.1816981191790930e-04
3.5000000000000003e-01	9.9991733928321036e-01	8.2651895977844887e-05	1.1649457630579744e-15	4.1566638507106989e-04
3.7500000000000000e-01	9.9989322258191449e-01	1.0676274824106552e-04	2.8083880638996564e-15	5.3318922728043904e-04
4.0000000000000002e-01	9.9986421550703775e-01	1.3576085389328137e-04	6.4046778579383035e-15	6.7298606362304475e-04
4.2500000000000004e-01	9.9982971008302957e-01	1.7025287636501823e-04	1.3903229895730360e-14	8.3732789370436194e-04
4.5000000000000001e-01	9.9978906583735860e-01	2.1087755550539604e-04	2.8877989299007965e-14	1.0284900322245433e-03
4.7500000000000003e-01	9.9974161038923370e-01	2.5830502221729101e-04	5.7644702376124216e-14	1.2487329082801386e-03
5.0000000000000000e-01	9.9968664005624930e-01	3.1323608129710316e-04	1.1099984307628119e-13	1.5002827424569183e-03
5.2500000000000002e-01	9.9962342047959385e-01	3.7640146115545822e-04	2.0685104128784212e-13	1.7853122221002723e-03
5.5000000000000004e-01	9.9955118726845116e-01	4.4856102923813572e-04	3.7409342236558816e-13	2.1059212955354162e-03
5.7500000000000007e-01	9.9946914666417752e-01	5.3050297213072864e-04	6.5818581391554902e-13	2.4641182054528431e-03
6.0000000000000009e-01	9.9937647622480774e-01	6.2304293951477075e-04	1.1289944218021046e-12	2.8618008802035878e-03
6.2500000000000000e-01	9.9927232553041467e-01	7.2702315134593257e-04	1.8915970804695764e-12	3.3007387994172842e-03
6.5000000000000002e-01	9.9915581690976352e-01	8.4331146784476653e-04	3.1008747144488006e-12	3.7825554472396810e-03
6.7500000000000004e-01	9.9902604618870094e-01	9.7280042212566722e-04	4.9808524901130045e-12	4.3087114626806488e-03
7.0000000000000007e-01	9.9888208346061058e-01	1.1164062155382759e-03	7.8498835137467139e-12	4.8804885921794224e-03
7.2500000000000009e-01	9.9872297387923492e-01	1.2750676760555062e-03	1.2152882865836851e-11	5.4989745446501525e-03
7.5000000000000000e-01	9.9854773847408962e-01	1.4497451803114395e-03	1.8501906975749882e-11	6.1650488440920578e-03
7.7500000000000002e-01	9.9835537498862337e-01	1.6414195401684901e-03	2.7726418443647989e-11	6.8793697694550342e-03
8.0000000000000004e-01	9.9814485874119174e-01	1.8510908549737664e-03	4.0934562928955608e-11	7.6423624659549836e-03
8.2500000000000007e-01	9.9791514350886579e-01	2.0797773309474427e-03	5.9586694642530728e-11	8.4542083065309841e-03
8.5000000000000009e-01	9.9766516243398540e-01	2.3285140694282707e-03	8.5582201090385936e-11	9.3148355767026722e-03
8.7500000000000000e-01	9.9739382895330286e-01	2.5983518259809668e-03	1.2136037647045700e-10	1.0223911550772928e-02
