1.2500000000000000e-01	2.3521140458391226e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.7500000000000000e-01	3.1166434496604856e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.2500000000000000e-01	3.7520186071331996e-01	0.0000000000000000e+00	0.0000000000000000e+00
8.7500000000000000e-01	4.2669716283567777e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.1250000000000000e+00	4.7257525785066556e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.3750000000000000e+00	5.1969370216245536e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.6250000000000000e+00	5.7291976988562165e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.8750000000000000e+00	6.2975664242122709e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.1250000000000000e+00	6.7410113248645998e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.3750000000000000e+00	6.7857025284064187e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.6250000000000000e+00	6.2024929965002362e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.8750000000000000e+00	5.0044834683770367e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.1250000000000000e+00	3.5050765183081017e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.3750000000000000e+00	2.1423531190511977e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.6250000000000000e+00	1.2073274481346045e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.8750000000000000e+00	7.2147740068037841e-02	0.0000000000000000e+00	0.0000000000000000e+00
4.1250000000000000e+00	5.2992640866793589e-02	0.0000000000000000e+00	0.0000000000000000e+00
4.3750000000000000e+00	4.5875391584815385e-02	0.0000000000000000e+00	0.0000000000000000e+00
4.6250000000000000e+00	3.9927422619232801e-02	0.0000000000000000e+00	0.0000000000000000e+00
4.8750000000000000e+00	3.1391470930665917e-02	0.0000000000000000e+00	0.0000000000000000e+00
