1.2500000000000000e-01	9.8423353518203383e-01	3.4168285179309634e-04	1.5299827491912242e-02	5.3997033531473396e-06	1.1890305879969082e-04	4.2166056410547301e-08	6.0932547073739999e-07	2.2058115603987375e-10
3.7500000000000000e-01	9.9682151349864812e-01	1.3343262569423984e-03	1.8403285667728357e-03	2.0725855450588402e-06	1.7544111936641815e-06	3.3245873937614057e-10	2.4660121748051267e-09	1.8824280155667685e-09
6.2500000000000000e-01	9.6990986848891836e-01	4.0208918983789671e-03	2.5620746199836873e-02	1.0694142342664479e-04	3.3742164134018714e-04	1.3696024237679205e-06	2.7560127923742960e-06	4.7328828572345291e-09
8.7500000000000000e-01	9.8569444641232229e-01	8.3823657957042726e-03	5.8615253547976490e-03	4.2782511736228877e-05	1.8674121025640791e-05	3.0222755154379593e-08	1.1915133074877923e-07	5.6430328747987620e-08
1.1250000000000000e+00	9.4819916263373827e-01	1.5725382444623386e-02	3.4844883351856738e-02	5.8019224156079035e-04	6.3473916779579695e-04	9.7816803205040910e-06	5.7616692315425374e-06	9.6810874895895365e-08
1.3750000000000000e+00	9.6349875373911187e-01	2.5688276345354814e-02	1.0511398949894552e-02	2.3506781320946555e-04	6.4753721827464847e-05	3.2367326094382314e-07	1.0517336382107957e-06	3.7402370581428332e-07
1.6250000000000000e+00	9.1632542731837008e-01	3.9621936236528196e-02	4.1301174816081393e-02	1.7956657050874666e-03	9.1512373630407273e-04	3.4178095769208722e-05	5.6804870837998785e-06	8.1360477925840011e-07
1.8750000000000000e+00	9.2778455077827116e-01	5.6676294524323163e-02	1.4678887191610500e-02	7.1425800008188985e-04	1.3975119240097473e-04	1.5603510029411081e-06	3.6434223302580965e-06	1.0545399815403853e-06
2.1250000000000000e+00	8.7218320291719109e-01	7.8318939691486608e-02	4.4294975382318726e-02	4.0296833537730864e-03	1.0896582522608004e-03	7.8125606435946966e-05	2.0704825104730351e-06	3.3443140238093667e-06
2.3750000000000000e+00	8.7771377161087683e-01	1.0285400737349554e-01	1.7676802770837944e-02	1.5146299945786614e-03	2.2865648716695016e-04	4.2912352195860507e-06	6.0602002284790882e-06	1.7803275962309716e-06
2.6250000000000000e+00	8.1729142004363098e-01	1.3215432413732672e-01	4.2322129167864840e-02	7.0644728566513475e-03	1.0282634677220592e-03	1.3092591128598417e-04	1.7061012134857458e-06	6.7583143057961473e-06
2.8750000000000000e+00	8.1580289662421046e-01	1.6268434403525697e-01	1.8825617790251797e-02	2.3824313216437290e-03	2.9080142955770482e-04	6.8489997086019459e-06	4.6707150842233339e-06	2.3890842877123145e-06
3.1250000000000000e+00	7.5372102915939487e-01	1.9811948683001598e-01	3.6817738602850550e-02	1.0348028596083749e-02	7.9742868334712702e-04	1.8464958799955673e-04	4.4942339050790203e-06	7.1443064036320932e-06
3.3750000000000000e+00	7.4422531555194438e-01	2.3256017759338724e-01	1.9593205104166529e-02	3.2649294719041752e-03	3.4190250836450050e-04	9.0071826746668635e-06	2.0278767310593220e-06	3.4347108285116242e-06
3.6250000000000000e+00	6.8129499706373375e-01	2.7230082297332692e-01	3.1508360791424751e-02	1.4036042314067722e-02	5.9962547479159916e-04	2.5109100739517253e-04	4.2760187668441563e-06	4.7843564956950868e-06
3.8750000000000000e+00	6.6443609656385783e-01	3.1010195140226271e-01	2.0676602399230630e-02	4.3588482099283761e-03	4.0825298543365330e-04	1.1954614879570680e-05	1.2870632204342589e-06	5.0067611898101038e-06
4.1250000000000000e+00	6.0154107352267827e-01	3.5271467254908850e-01	2.6745971807526546e-02	1.8220208726703123e-02	4.4655651045397908e-04	3.2803079375263040e-04	1.8154320927394428e-06	1.6706577064335971e-06
4.3750000000000000e+00	5.7904013672976240e-01	3.9360841742390096e-01	2.1367763430912987e-02	5.4976275224349561e-03	4.6166805057488324e-04	1.5519434434349810e-05	3.0078930649194380e-06	5.8595149171168213e-06
4.6250000000000000e+00	5.1842254413827393e-01	4.3719027335969163e-01	2.1606425232934226e-02	2.2097005108631072e-02	2.9797463096390081e-04	3.8390210822398624e-04	1.6477172214181594e-06	2.2770406324548325e-07
4.8750000000000000e+00	4.9232831898788648e-01	4.7984899124273717e-01	2.1088249570960144e-02	6.2450395886206921e-03	4.6111391757461847e-04	1.8723742918760649e-05	4.8983558090987374e-06	4.6645934971443105e-06
5.1250000000000000e+00	4.3603876651257045e-01	5.2187601917158710e-01	1.6455222315168501e-02	2.5047722598490276e-02	1.6907141170185224e-04	4.0705198283504384e-04	4.8499192835655060e-06	1.2960883680074487e-06
5.3750000000000000e+00	4.0795715305834618e-01	5.6430145587683123e-01	2.0636672980785822e-02	6.6413294289663829e-03	4.3381504020438696e-04	2.2056206036830308e-05	4.9075275691925987e-06	2.6098812648694996e-06
5.6250000000000000e+00	3.5686532626618389e-01	6.0320836104227571e-01	1.1941205027067817e-02	2.7474593687738295e-02	7.8059259319273621e-05	4.2191169353660062e-04	7.5917686608402551e-06	2.9512552243107965e-06
5.8750000000000000e+00	3.2802243634869227e-01	6.4395437637969899e-01	2.0628874082508623e-02	6.9514343266001500e-03	4.1199010727492103e-04	2.6440085522898568e-05	3.4347240303204004e-06	1.0139456787580602e-06
6.1250000000000000e+00	2.8239253821095761e-01	6.7911710511352352e-01	8.1575961715892285e-03	2.9853168308210686e-02	2.3041904693893901e-05	4.4562186071588696e-04	7.2482773502762207e-06	3.6801529658232985e-06
6.3750000000000000e+00	2.5339496233144743e-01	7.1718191093600736e-01	2.1364594251948379e-02	7.5995371362966649e-03	4.2286780324021539e-04	3.4183651220245258e-05	1.6707177000966757e-06	2.7317214773559047e-07
6.6250000000000000e+00	2.1264771177634148e-01	7.4817449258121171e-01	5.1276057214205972e-03	3.3529346762533573e-02	4.7587386070965951e-07	5.1246275768272753e-04	4.3381271004483003e-06	3.5663998573992749e-06
6.8750000000000000e+00	1.8362421705702991e-01	7.8347748173372145e-01	2.3070854870511880e-02	9.2712504673349329e-03	5.0328814225012190e-04	5.1857928479347018e-05	7.2362104380508442e-07	3.2617963606002677e-07
7.1250000000000000e+00	1.4784609438449300e-01	8.1018710979885245e-01	2.6645051548531496e-03	3.8657834934257250e-02	1.7144016424797531e-05	6.2343489456150524e-04	6.1964806732790122e-07	3.2571684959590553e-06
7.3750000000000000e+00	1.2041053504004622e-01	8.4356452140920457e-01	2.4221456313203008e-02	1.1148123753206434e-02	5.7808919812140107e-04	7.4262825231864195e-05	2.0713006022366380e-06	9.4016038990687869e-07
7.6250000000000000e+00	9.1436069252912242e-02	8.6480711237737362e-01	8.9176691228922810e-04	4.2103588705775255e-02	7.5768070976296655e-05	6.7983586675405205e-04	1.3381845894438377e-06	4.5206293356098042e-06
