1	9.5028170370923259e-03	1.0000000000000000e+00
11	1.4252284937820159e-03	8.0000000000000000e+00
21	3.0513026681444622e-04	3.2000000000000000e+01
31	2.6231191590753156e-04	3.2000000000000000e+01
41	2.5554987492903969e-04	1.6000000000000000e+01
51	2.5394860996852398e-04	1.6000000000000000e+01
61	2.5341006020895840e-04	3.2000000000000000e+01
71	2.5329653609273972e-04	1.6000000000000000e+01
81	2.5326360787336633e-04	3.2000000000000000e+01
91	2.5325262097619650e-04	1.6000000000000000e+01
101	2.5324968139517345e-04	1.6000000000000000e+01
111	2.5324828983297465e-04	3.2000000000000000e+01
121	2.5324801156012544e-04	1.6000000000000000e+01
131	2.5324792922665207e-04	1.6000000000000000e+01
141	2.5324789721514751e-04	3.2000000000000000e+01
151	2.5324789149983040e-04	1.6000000000000000e+01
161	2.5324788749825355e-04	3.2000000000000000e+01
171	2.5324788673053433e-04	1.6000000000000000e+01
181	2.5324788650737950e-04	1.6000000000000000e+01
191	2.5324788641556406e-04	3.2000000000000000e+01
200	2.5324788639891072e-04	1.6000000000000000e+01
