1.2500000000000000e-01	9.2741633926301448e-01	3.7392613733348379e-04	8.9501135836869283e-01	1.0332751262954966e-02	8.7550578729671050e-02	2.1371330738178674e-03	4.2845353679984285e-03	1.6509741534269267e-04	1.4461964422477991e-04
3.7500000000000000e-01	8.6153919100629772e-01	3.5333394571129976e-03	8.0152790096477600e-01	1.7291368287062073e-02	1.5375347818454577e-01	7.2182321662049914e-03	1.5066689133648092e-02	8.4885150116124301e-04	7.6014030553726289e-04
6.2500000000000000e-01	9.4380378172220991e-01	8.3123899673135833e-03	9.0287808499848410e-01	8.9464972747060802e-03	7.5395111890877775e-02	1.3840547110334669e-03	2.9339469083806387e-03	7.5828388971571091e-05	7.4085860284494053e-05
8.7500000000000000e-01	8.8042142752517238e-01	5.0984243253347755e-03	8.7496870102650204e-01	8.9393162299373195e-04	1.1165007010015042e-01	8.2163011590280472e-05	7.0378785154031117e-03	8.8321940109930292e-06	2.5999920406559988e-04
1.1250000000000000e+00	7.3930957208994019e-01	4.2075120280133342e-04	7.5630757819950323e-01	1.2697114851605167e-02	1.9822898771160846e-01	6.2495783350091684e-03	2.4697372110297742e-02	8.4111918045102444e-04	5.5749840877647916e-04
1.3750000000000000e+00	7.8127938184190349e-01	1.8585463513367346e-03	8.1346415226728175e-01	2.4495841113820725e-02	1.4801860351916588e-01	4.5662529002084380e-03	6.4978423364300672e-03	3.4899144272584030e-04	7.4977006907821979e-04
1.6250000000000000e+00	7.0519212345441107e-01	6.3779423604716137e-03	7.1311344481764338e-01	1.5258450172507047e-02	2.1960819627410960e-01	6.8226291398663496e-04	3.8292558022761589e-02	7.3990171135724877e-04	5.9272437272094702e-03
1.8750000000000000e+00	4.5719215115107564e-01	1.5991641685623805e-02	4.4602849691649099e-01	9.0833964214779399e-03	3.7137111783473042e-01	4.3165363733992474e-03	1.4963698202755457e-01	1.2032847486830314e-03	2.3685439920749889e-03
2.1250000000000000e+00	4.4144390886046225e-01	4.2823792379147581e-02	4.1780828791838914e-01	9.7280731729182997e-03	4.9507933968905216e-01	6.5138786458411113e-03	2.1008505137183657e-02	3.4952109067942793e-03	3.5429121507001599e-03
2.3750000000000000e+00	6.9611558239717874e-01	9.0066959806605659e-02	6.3565510000129288e-01	1.6930010759699864e-02	1.9688064509974154e-01	7.8133589648945610e-04	5.9498336197976370e-02	6.1391764852787912e-05	1.2622047336127763e-04
2.6250000000000000e+00	7.0178557449312973e-01	1.2283511097915385e-01	6.0742285467533252e-01	3.5743821543519190e-02	1.3575765462053163e-01	2.8628965243935800e-03	8.5120618452833280e-02	3.8767034361875093e-03	6.3803397680998013e-03
2.8750000000000000e+00	5.8996631497796748e-01	1.5321303609640677e-01	4.7902611808773415e-01	3.8168087277691658e-02	3.1191030795373459e-01	2.7203434441412152e-03	1.4333424966449383e-02	3.5901457674649719e-04	2.6966759715184703e-04
3.1250000000000000e+00	7.5733930005373951e-01	2.4581750008196537e-01	5.5541545043695117e-01	1.2261680431081827e-02	1.7205555284086393e-01	5.0655115390715107e-04	1.2611503757707039e-02	4.7018334447715648e-04	8.6157795311631903e-04
3.3750000000000000e+00	9.2835338843330273e-01	3.1221476640755075e-01	6.4516238948715521e-01	1.6426652125657158e-02	1.0095685255439985e-02	2.9846975638064418e-03	1.2521929991385222e-02	2.5384359836427438e-04	3.4003557070565746e-04
3.6250000000000000e+00	8.3022066630573288e-01	2.9579967935192747e-01	5.6618378663986335e-01	5.3717910519540037e-02	7.4042118431230736e-02	3.7701672508061879e-04	9.1094454088642210e-03	1.4192195527049870e-04	6.2812096830188163e-04
3.8750000000000000e+00	7.5613712450729542e-01	3.1879028134857135e-01	4.8826670427575092e-01	4.4606335662571932e-02	1.4641605944955513e-01	5.3503887670816618e-04	9.6073172784366927e-04	2.4106621582493302e-04	1.8378244324769507e-04
4.1250000000000000e+00	8.9250673208548792e-01	4.0821543705628205e-01	5.1717494343822257e-01	7.8767760268260330e-03	5.7281073273015126e-02	1.1145593920596733e-03	8.2536272994619790e-03	2.2221307588800807e-05	6.1362206605434529e-05
4.3750000000000000e+00	9.6545613508811146e-01	4.4174716605217290e-01	5.3188762786141408e-01	1.8575920938574804e-02	1.0735291966439311e-03	2.3202933302628047e-03	4.0640562229537578e-03	1.2660922930632517e-04	2.0479716874614065e-04
4.6250000000000000e+00	8.7205754948151559e-01	4.1214705730061924e-01	4.8026454297946020e-01	5.9144015011742761e-02	4.3725931304481817e-02	2.0917320852745396e-04	4.1642955829227224e-03	8.7990911536700060e-05	2.5699370076419912e-04
4.8750000000000000e+00	7.9484549555557726e-01	4.2719094691910031e-01	4.1082739428442749e-01	5.1907128195811447e-02	1.0837192912712179e-01	6.9161886848436425e-04	7.8141429662138460e-04	1.1886673488073853e-04	1.1070157355728356e-04
5.1250000000000000e+00	8.7269557303738343e-01	5.0170314539722793e-01	3.9621962427967106e-01	1.3083045684073485e-02	8.2354991969512903e-02	5.9156924819246659e-04	5.9489007592597619e-03	3.5104872770525598e-08	9.8687557210422360e-05
5.3750000000000000e+00	9.7211923020692692e-01	5.5652724833072220e-01	4.2170522673373101e-01	1.7678564797449063e-03	1.3952495540935042e-02	1.5204280016694589e-03	4.2191818207713717e-03	1.9041399238522782e-04	1.1714910010035967e-04
5.6250000000000000e+00	9.2196221551642143e-01	5.4324531220063377e-01	4.0006993808188496e-01	3.7797747061462494e-02	1.4710350430645672e-02	4.5504810271049489e-04	3.4789784950407065e-03	8.6965412365987363e-05	1.5566021527110510e-04
5.8750000000000000e+00	8.0871309279267622e-01	5.2874637086497911e-01	3.2676853008251783e-01	5.8440108570152853e-02	8.4344393537139434e-02	7.0777186021542260e-04	8.4130515282695680e-04	7.8165251700186214e-05	7.3354680503796247e-05
6.1250000000000000e+00	8.7068123380608797e-01	5.9757085051727643e-01	3.0245176656095235e-01	2.0490080365139336e-02	7.2742244801408798e-02	8.2918724369986010e-04	5.6708986718344099e-03	1.9817026485334451e-05	2.2515481324021235e-04
6.3750000000000000e+00	9.6213547852884296e-01	6.5913923150249720e-01	3.1556751917301268e-01	7.4628850428096168e-03	9.3230077884690291e-03	2.1515629096541889e-03	5.7255277576244712e-03	4.0912352598108177e-04	2.2114229998389728e-04
6.6250000000000000e+00	7.9829029349182690e-01	5.6932779011181023e-01	2.5800708440185921e-01	1.1578444245069783e-01	4.8461814192534890e-02	2.4251358539115146e-04	7.7384033851122889e-03	4.4632152326543288e-05	3.9331972032706459e-04
6.8750000000000000e+00	5.8221332685034266e-01	4.7059766428600852e-01	1.5761128223471996e-01	1.9640817792499973e-01	1.5779881751534777e-01	6.3406583875549810e-03	8.1987759637405389e-03	1.7791910662991850e-03	1.2654326213491728e-03
7.1250000000000000e+00	6.6033706575070894e-01	5.6746603052025146e-01	1.2305987819746604e-01	1.2836627989487023e-01	9.0729637227248403e-02	1.1308708390116983e-02	7.6890387821757999e-02	1.2148118761280712e-03	9.6426607216649335e-04
7.3750000000000000e+00	7.0645817319216042e-01	6.2563818451725628e-01	9.1170693669470379e-02	1.4545531128341710e-01	7.5068480298078083e-02	1.5164801285314539e-03	5.4355823407070833e-02	1.2827707483637730e-03	5.5122559478094054e-03
7.6250000000000000e+00	4.5627016765770773e-01	4.3964580145060517e-01	4.5365143211678109e-02	3.3594569003053842e-01	1.3110984298039693e-01	1.1179290785683849e-02	3.2778076427262187e-02	3.8080403837888752e-03	1.6811473003925309e-04
7.8750000000000000e+00	4.1406575587347638e-01	4.1371709988814331e-01	1.7272316937159284e-02	3.7155178963767416e-01	7.5304846370941383e-02	1.3801266560180436e-02	9.8048670784007128e-02	1.4998720180159674e-03	8.8041378038534335e-03
8.1250000000000000e+00	6.6519113939555929e-01	6.7054319092106007e-01	5.6887954199710379e-03	1.8353372610481586e-01	8.8283042960626723e-02	1.7607310530567690e-03	4.7475771161519888e-02	2.0587110540936731e-03	6.5603132482780979e-04
8.3750000000000000e+00	7.7757342243771266e-01	7.9734123556500502e-01	1.6286317618964116e-03	9.6708659253273280e-02	7.5494421184048782e-02	8.3942266107817267e-03	1.5889816505471069e-02	1.1473533626594392e-03	3.3956557568063780e-03
8.6250000000000000e+00	7.3320258907266456e-01	7.6034071901410383e-01	2.8951018501225745e-04	1.7508717387628708e-01	3.1775564480024783e-02	9.2155762888704237e-03	2.2488912550793390e-02	6.1003264693141061e-04	1.9251095787140590e-04
8.8750000000000000e+00	8.6202455884209206e-01	8.6872777421579317e-01	4.8128799120365565e-03	1.0770743777050162e-01	1.4682250820843000e-02	6.4665522779963082e-04	3.3228931783741669e-03	4.7870974216972811e-06	9.5321777089317771e-05
9.1250000000000000e+00	9.3956808372929190e-01	9.0617550002526048e-01	8.3727571683411932e-03	8.0896870797106973e-02	1.8214388708830192e-03	2.3692759696159684e-03	3.1031764763729108e-04	4.8027667174022638e-05	5.8118538362523295e-06
9.3750000000000000e+00	8.6064392871720197e-01	8.1513780768492494e-01	3.5201229128670772e-03	1.6597004204253732e-01	2.8663661681281236e-04	1.1602656477141003e-02	3.0873265572987428e-03	1.3598129784786920e-04	2.5942641043806303e-04
9.6250000000000000e+00	9.2482622157123251e-01	9.0250941789032080e-01	3.1434693634034772e-04	9.0116390049150522e-02	6.2831493582398605e-04	3.3314154182522856e-03	2.4337210965688807e-03	2.5686602048747751e-04	4.0952765293556279e-04
9.8750000000000000e+00	9.9943578823408286e-01	9.9942079878102741e-01	1.3173856876467001e-06	3.0739867031478161e-04	1.0924035944222244e-06	1.3487600439457371e-05	1.9102185706004212e-04	3.0975552429269668e-05	3.3907749421788020e-05
