1.2500000000000000e-01	2.7440071953922596e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.7500000000000000e-01	3.7248147252080832e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.2500000000000000e-01	4.6458402657334258e-01	0.0000000000000000e+00	0.0000000000000000e+00
8.7500000000000000e-01	5.4842728200782043e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.1250000000000000e+00	6.1826112927579102e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.3750000000000000e+00	6.6139035508113031e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.6250000000000000e+00	6.6682530031570408e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.8750000000000000e+00	6.3545413182796007e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.1250000000000000e+00	5.8031178344157075e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.3750000000000000e+00	5.1684445259862266e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.6250000000000000e+00	4.5368541564023601e-01	0.0000000000000000e+00	0.0000000000000000e+00
2.8750000000000000e+00	3.9320949475827682e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.1250000000000000e+00	3.3856951296963816e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.3750000000000000e+00	2.9623630422526243e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.6250000000000000e+00	2.7124239955165402e-01	0.0000000000000000e+00	0.0000000000000000e+00
3.8750000000000000e+00	2.6285218687249945e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.1250000000000000e+00	2.6603950168650148e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.3750000000000000e+00	2.7585264870534487e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.6250000000000000e+00	2.8959352359092627e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.8750000000000000e+00	3.0505520655686508e-01	0.0000000000000000e+00	0.0000000000000000e+00
5.1250000000000000e+00	3.1766604743705418e-01	0.0000000000000000e+00	0.0000000000000000e+00
5.3750000000000000e+00	3.2028607469557091e-01	0.0000000000000000e+00	0.0000000000000000e+00
5.6250000000000000e+00	3.0688348774417101e-01	0.0000000000000000e+00	0.0000000000000000e+00
5.8750000000000000e+00	2.7696913473881835e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.1250000000000000e+00	2.3630091545897725e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.3750000000000000e+00	1.9232205533141414e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.6250000000000000e+00	1.4903952554759156e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.8750000000000000e+00	1.0727933777614318e-01	0.0000000000000000e+00	0.0000000000000000e+00
