1.2500000000000000e-01	9.6813783203523029e-01	3.1832692696454348e-02	2.4430469619352518e-01	8.1504490239075467e-03	4.4089729637805844e-02	8.3617986273652387e-04
3.7500000000000000e-01	9.3679458791386716e-01	1.0442037336342812e-01	3.2353424941374470e-01	3.5272193752944173e-02	7.4344959379085487e-02	8.1593198840441920e-03
6.2500000000000000e-01	9.7552449113897211e-01	1.4667427924485263e-01	1.6086924738521077e-01	2.5670128250546036e-02	1.5737191749423333e-02	7.2865323157007521e-03
8.7500000000000000e-01	9.6992135212001473e-01	1.4083261782232165e-01	1.9458483218572165e-01	2.7735377087035031e-02	2.7759733302135735e-02	3.9539356415316937e-03
1.1250000000000000e+00	9.3377675704595997e-01	1.6825976283656555e-01	3.0606445065237486e-01	5.3378594437486097e-02	5.4996385894751323e-02	1.4152577578840558e-02
1.3750000000000000e+00	9.6458196028896703e-01	2.0104078816349708e-01	1.6640667280653362e-01	2.6968120878875561e-02	2.1276234521324305e-02	1.7120307414873501e-02
1.6250000000000000e+00	9.3085669659073245e-01	1.9227905579024027e-01	2.9231426295837720e-01	2.6653661821257835e-02	1.0150475990996545e-01	8.5622902788653078e-03
1.8750000000000000e+00	8.3989368347211091e-01	1.7363914193220778e-01	4.8725326732302859e-01	9.3433603931924819e-02	1.2957122598043511e-01	3.8649209434627713e-02
2.1250000000000000e+00	8.5843052163795908e-01	2.8628394435329485e-01	4.0454526852382833e-01	1.1549824504795091e-01	5.2810679276661499e-02	3.6781190655519526e-02
2.3750000000000000e+00	8.8391374277661416e-01	4.2853679366108632e-01	1.3440019167423217e-01	5.5831880854312593e-02	1.1188501408007695e-01	3.6794632649136398e-02
2.6250000000000000e+00	7.9025397558670907e-01	4.5558583030154665e-01	3.8002977568799839e-01	7.9913018082713283e-02	1.1619140713433082e-01	6.0258122584395120e-02
2.8750000000000000e+00	7.0088488210338529e-01	4.3241725094424455e-01	5.2580306652449882e-01	1.8954022548723079e-01	7.1906690956034705e-02	6.4890439019583634e-02
3.1250000000000000e+00	7.1734361029730487e-01	5.6200182389473208e-01	3.3733341796534616e-01	1.8862827505699900e-01	1.3398715943143671e-01	4.7382220135197543e-02
3.3750000000000000e+00	6.9021492407493235e-01	7.0321968519569333e-01	1.1528692014900876e-01	5.9543604898112397e-02	7.0844495978458502e-02	8.5029262523832666e-02
3.6250000000000000e+00	5.6421145806574302e-01	6.9962528345950825e-01	4.0075222591525855e-01	1.4233491118317998e-01	7.1269419023430758e-02	7.9050551712402592e-02
3.8750000000000000e+00	4.7256180842236684e-01	6.6265542084118800e-01	4.8495558083200341e-01	2.9073577001923062e-01	1.2783114174549243e-01	3.9027250756868616e-02
4.1250000000000000e+00	4.6704060201273861e-01	7.8835377321397881e-01	2.8906195605494106e-01	2.2819974647897309e-01	1.0913435167423140e-01	1.1326587696269791e-01
4.3750000000000000e+00	4.1239744451364024e-01	8.9376048651441320e-01	1.3512608066250353e-01	7.1434304589074918e-02	6.2089982241954764e-02	6.2477652500752184e-02
4.6250000000000000e+00	2.8268939480988914e-01	8.3162674835593753e-01	3.9773499085156971e-01	2.4988725034147746e-01	7.9752096726840402e-02	3.8555151636470039e-02
4.8750000000000000e+00	2.0503876743630706e-01	8.1250650372063860e-01	3.9809276684496175e-01	3.2553206589011990e-01	1.4245614862283923e-01	1.1423464466814472e-01
5.1250000000000000e+00	2.0249904325853588e-01	9.3589608897651944e-01	1.4873043194582267e-01	2.3152919183141410e-01	8.1112515895763015e-02	2.8051734812773160e-02
5.3750000000000000e+00	1.8429865139406082e-01	9.6133202686242025e-01	1.8082370108127471e-01	8.8687747119899615e-02	1.7320218523677801e-02	3.1812322947139357e-02
5.6250000000000000e+00	1.5190251598567636e-01	9.1094956069322375e-01	2.8063600475202038e-01	2.4259775724686300e-01	8.3119711184087119e-02	5.0768081885953012e-02
5.8750000000000000e+00	1.4010606761681244e-01	9.5742126639374037e-01	1.5741356740962276e-01	1.9081014139211042e-01	4.4813266778146815e-02	2.2782412778077191e-02
6.1250000000000000e+00	1.3654535694201753e-01	9.6138546635177735e-01	1.8057532017723255e-01	1.5189499275738305e-01	3.4413756420472223e-02	1.5149550236160004e-02
6.3750000000000000e+00	8.6956159071036168e-02	9.1388099148687330e-01	2.4947027114331799e-01	2.8569171730826426e-01	1.0205397419869866e-01	5.4680642150693855e-02
6.6250000000000000e+00	2.7080585524218267e-02	9.5880148960768607e-01	1.4589732056656338e-01	2.3495387166805159e-01	5.6383969351873467e-02	1.7258141661363104e-02
6.8750000000000000e+00	6.2391220597946837e-03	9.9550968173927645e-01	8.0498018711042479e-02	4.6777769424554701e-02	6.3609268147840530e-03	1.4594341390768128e-02
