1.2500000000000000e-01	9.2741652218879467e-01	9.0627565353628159e-01	3.7392544035141613e-04	8.8813415182199304e-02	3.6774913056245632e-05	4.3528860914319881e-03	1.8241196838245427e-06	1.4549285495078502e-04	2.7862029302884822e-08
3.7500000000000000e-01	8.6153958234694650e-01	8.2618521744479201e-01	3.6298314506457044e-03	1.5413209921432630e-01	6.9482788920898657e-04	1.4528875600152515e-02	5.6176356057368450e-05	7.6916289124891472e-04	3.8091535511075855e-06
6.2500000000000000e-01	9.4380416223090891e-01	9.2358455042002363e-01	6.6893838828615479e-03	6.6814340548417575e-02	5.0126099222133885e-04	2.3375864598543942e-03	1.9697766386276297e-05	5.2452228083620274e-05	7.2770213392202315e-07
8.7500000000000000e-01	8.8042159305378798e-01	8.8021497822894801e-01	5.3436727229291244e-03	1.0702288899163186e-01	6.6680582662257326e-04	6.4888806463681862e-03	3.7112579138138656e-05	2.2408965831677212e-04	1.5713460285424606e-06
1.1250000000000000e+00	7.3930933070306726e-01	7.8371008635446260e-01	5.1809060080317314e-03	1.8801451988230450e-01	1.2572097192752887e-03	2.1371795111512840e-02	2.2232522849627498e-05	4.0641089245751550e-04	3.6839509060673746e-05
1.3750000000000000e+00	7.8127903732772175e-01	8.5115623408517671e-01	7.5164880365681513e-03	1.3356501842587254e-01	1.1040919788206907e-03	5.8306651715642520e-03	2.4815625925159724e-05	6.7781891284918096e-04	1.2486776324405132e-04
1.6250000000000000e+00	7.0519234666363395e-01	7.0777829976836037e-01	1.6604423639601840e-02	2.2451714637162878e-01	2.6406909078363059e-03	4.2045896612090336e-02	2.3942206700683832e-04	5.8437427314648660e-03	3.3037790202326887e-04
1.8750000000000000e+00	4.5719281072127393e-01	4.3632493130152161e-01	1.4596732237735322e-02	3.8783974609672778e-01	3.9272043088056175e-03	1.5494375528936155e-01	5.0709800020513830e-04	1.8457438955652417e-03	1.4788870051815014e-05
2.1250000000000000e+00	4.4144448012338627e-01	4.4372498269531530e-01	1.8866655889819509e-02	4.9248489225604014e-01	2.0286668717385315e-02	1.7643443554471686e-02	1.8335052070166658e-03	3.4810119894762574e-03	1.6788396904474155e-03
2.3750000000000000e+00	6.9611511671888604e-01	6.7257163885724203e-01	9.5533067761629079e-02	1.6103750895990868e-01	8.0912957943964844e-03	6.2252797746087517e-02	2.0308678435444668e-04	2.3539437366527986e-04	7.5209722709455911e-05
2.6250000000000000e+00	7.0178404349453005e-01	6.1000173672241498e-01	1.4409244961112147e-01	1.3617764316572809e-01	9.1448869023425649e-03	9.2153433284681632e-02	2.4054411032831558e-04	7.2047887637500399e-03	9.8451743963373227e-04
2.8750000000000000e+00	5.8996306303997392e-01	4.6153278671629266e-01	1.3026355116096019e-01	3.4131945662453028e-01	4.6324409158254004e-02	1.7209934394587057e-02	3.0228370773097151e-03	2.3190955505537802e-04	9.5115313035200896e-05
3.1250000000000000e+00	7.5733406226944178e-01	5.7806022273073576e-01	2.0701162954787283e-01	1.6441278423897612e-01	3.3618219292860727e-02	1.5082947579908091e-02	1.0149337499379806e-03	3.9837961919723545e-04	4.0088324049730500e-04
3.3750000000000000e+00	9.2835069536845560e-01	6.5863511113387452e-01	3.2531869954719583e-01	3.0088310438478212e-03	1.0472831192918324e-04	1.2134985888614750e-02	5.1014916898911935e-05	6.7745138333421954e-04	6.9177774260023491e-05
