;;;-1.04674e-008;0.00330189
;;;-1.04649e-008;0.00338512
;;;-1.04624e-008;0.00346835
;;;-1.04599e-008;0.00352384
;;;-1.04574e-008;0.00357932
;;;-1.04549e-008;0.00363481
;;;-1.04524e-008;0.0036903
;;;-1.04499e-008;0.00371804
;;;-1.04474e-008;0.00374578
;;;-1.04449e-008;0.00377353
;;;-1.04424e-008;0.00380127
;;;-1.04399e-008;0.00382901
;;;-1.04374e-008;0.00382901
;;;-1.04349e-008;0.00382901
;;;-1.04324e-008;0.00382901
;;;-1.04299e-008;0.00382901
;;;-1.04274e-008;0.00380127
;;;-1.04249e-008;0.00377353
;;;-1.04224e-008;0.00374578
;;;-1.04199e-008;0.00371804
;;;-1.04174e-008;0.0036903
;;;-1.04149e-008;0.00366255
;;;-1.04124e-008;0.00363481
;;;-1.04099e-008;0.00357932
;;;-1.04074e-008;0.00352384
;;;-1.04049e-008;0.00346835
;;;-1.04024e-008;0.00344061
;;;-1.03999e-008;0.00338512
;;;-1.03974e-008;0.00330189
;;;-1.03949e-008;0.0032464
;;;-1.03924e-008;0.00319092
;;;-1.03899e-008;0.00313543
;;;-1.03874e-008;0.0030522
;;;-1.03849e-008;0.00299672
;;;-1.03824e-008;0.00294123
;;;-1.03799e-008;0.002858
;;;-1.03774e-008;0.00277477
;;;-1.03749e-008;0.00271928
;;;-1.03724e-008;0.00263605
;;;-1.03699e-008;0.00258057
;;;-1.03674e-008;0.00249734
;;;-1.03649e-008;0.00241411
;;;-1.03624e-008;0.00235862
;;;-1.03599e-008;0.00227539
;;;-1.03574e-008;0.00219216
;;;-1.03549e-008;0.00213667
;;;-1.03524e-008;0.00205344
;;;-1.03499e-008;0.00199796
;;;-1.03474e-008;0.00191473
;;;-1.03449e-008;0.00185924
;;;-1.03424e-008;0.00177601
;;;-1.03399e-008;0.00172053
;;;-1.03374e-008;0.0016373
;;;-1.03349e-008;0.00158181
;;;-1.03324e-008;0.00152632
;;;-1.03299e-008;0.00144309
;;;-1.03274e-008;0.00138761
;;;-1.03249e-008;0.00133212
;;;-1.03224e-008;0.00127663
;;;-1.03199e-008;0.00122115
;;;-1.03174e-008;0.00116566
;;;-1.03149e-008;0.00111017
;;;-1.03124e-008;0.00105469
;;;-1.03099e-008;0.000999201
;;;-1.03074e-008;0.000943714
;;;-1.03049e-008;0.000888228
;;;-1.03024e-008;0.000860485
;;;-1.02999e-008;0.000804998
;;;-1.02974e-008;0.000749512
;;;-1.02949e-008;0.000694025
;;;-1.02924e-008;0.000666282
;;;-1.02899e-008;0.000610795
