1	4.1976436716422172e-01	4.1976436716422172e-01
11	5.2195207523765053e-02	5.2195207523765053e-02
20	9.9958944635276659e-03	9.9958944635276659e-03
30	3.7526770806415310e-03	3.7526770806415310e-03
40	1.8266723615686375e-03	1.8266723615686375e-03
50	1.0230956505571376e-03	1.0230956505571376e-03
60	6.2501518381252730e-04	6.2501518381252730e-04
70	4.0489196530801852e-04	4.0489196530801852e-04
80	2.7388834851937993e-04	2.7388834851937993e-04
90	1.9176287362820954e-04	1.9176287362820954e-04
100	1.3833372552585210e-04	1.3833372552585210e-04
