1.2500000000000000e-01	9.8409181251800659e-01	3.4475244606166464e-04	1.5436217978822398e-02	5.4975847762400563e-06	1.2105004198943408e-04	4.3314812939395975e-08	6.2588689908643233e-07	2.2863157183928446e-10
3.7500000000000000e-01	9.9680078393892990e-01	1.3459097799588429e-03	1.8494292612381089e-03	2.1001803111099242e-06	1.7720299037472864e-06	3.3013365013449078e-10	2.5413328169470928e-09	1.9381921010353035e-09
6.2500000000000000e-01	9.6970600737663670e-01	4.0505271870966784e-03	2.5788852790320369e-02	1.0845953232432449e-04	3.4193970777909866e-04	1.3980918299104752e-06	2.8104444853201926e-06	4.8695285763409605e-09
8.7500000000000000e-01	9.8564157723997647e-01	8.4395580499524898e-03	5.8569779236600497e-03	4.3023245585847975e-05	1.8655248610799766e-05	2.9877596300468025e-08	1.2115176246982766e-07	5.7262857649772724e-08
1.1250000000000000e+00	9.4798754909475191e-01	1.5807301469537384e-02	3.4964707382804508e-02	5.8534123666664512e-04	6.3928329677904506e-04	9.9019277536253672e-06	5.8174315538115448e-06	9.8160156328973869e-08
1.3750000000000000e+00	9.6342471338585089e-01	2.5810231898044003e-02	1.0464028517796656e-02	2.3503384525098625e-04	6.4240880400063123e-05	3.1873550968525248e-07	1.0577057795295103e-06	3.7503137179970296e-07
1.6250000000000000e+00	9.1610933138227990e-01	3.9752597720972713e-02	4.1373483994067213e-02	1.8050075889172348e-03	9.1862775657887332e-04	3.4423857999180105e-05	5.7089018307082557e-06	8.1879735853432188e-07
1.8750000000000000e+00	9.2768827266660525e-01	5.6856155197217928e-02	1.4598479485341731e-02	7.1242257887609592e-04	1.3843458909546847e-04	1.5366669196316181e-06	3.6470341676576804e-06	1.0517817824650472e-06
2.1250000000000000e+00	8.7195264421703800e-01	7.8476127552617181e-02	4.4351303122916665e-02	4.0430745265717868e-03	1.0928566247955128e-03	7.8539366465737342e-05	2.0993908354373672e-06	3.3551987677446203e-06
2.3750000000000000e+00	8.7759964159937143e-01	1.0307427456766306e-01	1.7578391249910223e-02	1.5090918110513424e-03	2.2654318643083952e-04	4.2263691415219075e-06	6.0591949446570289e-06	1.7720214945578417e-06
2.6250000000000000e+00	8.1705909589792591e-01	1.3231215957588302e-01	4.2376332099226990e-02	7.0809720658827850e-03	1.0313855390112398e-03	1.3153836818067705e-04	1.7485216520328416e-06	6.7679322427916470e-06
2.8750000000000000e+00	8.1568469404245925e-01	1.6291981907097669e-01	1.8721924781988461e-02	2.3715640518126393e-03	2.8820057613287482e-04	6.7445896735073083e-06	4.6762542458516785e-06	2.3766327185648140e-06
