1.2500000000000000e-01	3.6171263059822412e-01	5.8773242725907247e-02	0.0000000000000000e+00
3.7500000000000000e-01	4.6325576980127642e-01	7.2763853803438902e-02	0.0000000000000000e+00
6.2500000000000000e-01	5.2664772642435176e-01	7.7680457918180110e-02	0.0000000000000000e+00
8.7500000000000000e-01	5.5214597381906716e-01	7.3349904711385722e-02	0.0000000000000000e+00
1.1250000000000000e+00	5.5591567213406723e-01	6.3269703057981172e-02	0.0000000000000000e+00
1.3750000000000000e+00	5.5789851557666259e-01	5.1755266743321461e-02	0.0000000000000000e+00
1.6250000000000000e+00	5.7243084348546958e-01	4.1393026483708219e-02	0.0000000000000000e+00
1.8750000000000000e+00	6.0606861124186939e-01	3.2619140090350156e-02	0.0000000000000000e+00
2.1250000000000000e+00	6.6148699483160334e-01	2.4908148235905217e-02	0.0000000000000000e+00
2.3750000000000000e+00	7.4367490699858751e-01	1.7690505992546332e-02	0.0000000000000000e+00
2.6250000000000000e+00	8.5944585123548389e-01	1.0454203350675696e-02	0.0000000000000000e+00
2.8750000000000000e+00	1.0037045902299726e+00	2.8171385312526814e-03	0.0000000000000000e+00
3.1250000000000000e+00	1.1461069507379666e+00	-5.1732963660262362e-03	0.0000000000000000e+00
3.3750000000000000e+00	1.2389931471353195e+00	-1.3221268609096675e-02	0.0000000000000000e+00
3.6250000000000000e+00	1.2466519175784481e+00	-2.1292286433078879e-02	0.0000000000000000e+00
3.8750000000000000e+00	1.1726292551071615e+00	-2.9587285475696352e-02	0.0000000000000000e+00
4.1250000000000000e+00	1.0618383719081528e+00	-3.8044022040730929e-02	0.0000000000000000e+00
4.3750000000000000e+00	9.7532896524031987e-01	-4.6356956024836228e-02	0.0000000000000000e+00
4.6250000000000000e+00	9.5538141979045743e-01	-5.4471198179041544e-02	0.0000000000000000e+00
4.8750000000000000e+00	1.0026857437961745e+00	-6.2605117958504167e-02	0.0000000000000000e+00
5.1250000000000000e+00	1.0785665391957910e+00	-7.0759693988014072e-02	0.0000000000000000e+00
5.3750000000000000e+00	1.1286618517551865e+00	-7.8693131129710978e-02	0.0000000000000000e+00
5.6250000000000000e+00	1.1139466966773981e+00	-8.6376188873326168e-02	0.0000000000000000e+00
5.8750000000000000e+00	1.0322491639565676e+00	-9.4026354751477581e-02	0.0000000000000000e+00
6.1250000000000000e+00	9.1778381330278302e-01	-1.0165223183328920e-01	0.0000000000000000e+00
6.3750000000000000e+00	8.1876828959259795e-01	-1.0902637252395765e-01	0.0000000000000000e+00
6.6250000000000000e+00	7.6852826403180685e-01	-1.1611824151436508e-01	0.0000000000000000e+00
6.8750000000000000e+00	7.7123915438361890e-01	-1.2315331901532825e-01	0.0000000000000000e+00
7.1250000000000000e+00	8.0923094244089411e-01	-1.3021193438873321e-01	0.0000000000000000e+00
7.3750000000000000e+00	8.6090198951104102e-01	-1.3719578192899992e-01	0.0000000000000000e+00
7.6250000000000000e+00	9.1321482239464069e-01	-1.4417401748395403e-01	0.0000000000000000e+00
7.8750000000000000e+00	9.6030897459518760e-01	-1.5135901697505427e-01	0.0000000000000000e+00
8.1250000000000000e+00	9.9471136508901714e-01	-1.5870416673809226e-01	0.0000000000000000e+00
8.3750000000000000e+00	1.0038819458366040e+00	-1.6594709141754288e-01	0.0000000000000000e+00
8.6250000000000000e+00	9.7746968694607428e-01	-1.7304674007921847e-01	0.0000000000000000e+00
