1.2500000000000000e-01	9.9108592858602884e-01	8.5870353493500886e-03	1.3234967193332350e-01	1.1511549206563785e-03	1.2537160084500565e-02	6.1491332138580729e-05
3.7500000000000000e-01	9.7826301557361539e-01	3.5199516920611157e-02	2.0219026384491939e-01	7.1809100800671677e-03	2.8793773619492490e-02	9.5744809728758094e-04
6.2500000000000000e-01	9.8507046330703607e-01	6.4388820771095728e-02	1.5884905459169932e-01	8.7028910650846156e-03	1.3114270585043704e-02	3.0847251462524069e-03
8.7500000000000000e-01	9.5634090198081845e-01	6.9626123103822782e-02	2.7693003292790841e-01	1.3310202895230331e-02	6.0429142253956694e-02	6.7228199393817509e-03
1.1250000000000000e+00	8.7056302393319618e-01	9.1221047724011475e-02	4.6264429650347355e-01	4.7566172526438022e-02	1.3123240411985998e-01	1.6568405636765180e-02
1.3750000000000000e+00	8.5424548985704041e-01	1.8358505645776349e-01	4.7940161781472035e-01	6.2694911626936231e-02	4.0515927724503790e-02	3.4103762221246461e-02
1.6250000000000000e+00	8.9460567848241412e-01	2.4025328207289670e-01	3.4874523111134570e-01	3.7185696038149099e-02	1.3420789626743299e-01	3.0680105067331289e-02
1.8750000000000000e+00	8.5906582950876698e-01	2.3965331531767003e-01	4.3514572498486737e-01	6.5002611561612800e-02	9.5854246403841742e-02	4.2508951899414997e-02
2.1250000000000000e+00	8.2726246148027838e-01	2.9846033104013053e-01	4.6112902494784530e-01	8.8985550897672003e-02	6.4290480486067253e-02	4.3203921372795696e-02
2.3750000000000000e+00	8.6120492750164246e-01	3.8808593508949413e-01	2.9995901904262112e-01	7.2151397020309066e-02	1.0599326815698606e-01	3.6049545642373962e-02
2.6250000000000000e+00	8.5357834841685898e-01	4.1142114608404895e-01	3.0700967539625484e-01	5.0409653320215103e-02	5.1256367279967546e-02	5.2089869910819202e-02
2.8750000000000000e+00	7.8274803819307326e-01	4.0034047097301217e-01	4.5591346960658491e-01	1.0830397241270941e-01	6.5476990077994304e-02	5.6204426580584284e-02
3.1250000000000000e+00	7.4936558969617084e-01	4.5706073912931761e-01	4.4037807731779738e-01	1.4151594572320511e-01	1.1444396372771856e-01	4.9896483003705201e-02
3.3750000000000000e+00	7.7114851925525241e-01	5.4319748949925439e-01	3.0804775530652845e-01	9.3319944305399458e-02	2.7905931932894461e-02	7.6718159913550785e-02
3.6250000000000000e+00	7.4461887950128802e-01	5.5725761919411998e-01	3.4651978168518549e-01	7.7661209989434307e-02	6.4990312288667570e-02	6.8379140187446591e-02
3.8750000000000000e+00	6.6741118877041716e-01	5.4745225939091935e-01	4.6189348121423113e-01	1.6610302262062931e-01	1.0016938079682024e-01	6.2358815180219858e-02
4.1250000000000000e+00	6.4681506311646053e-01	6.2055110352381271e-01	3.9983269592235615e-01	1.6760542420361607e-01	1.8466419455961645e-02	9.0817566816408013e-02
4.3750000000000000e+00	6.5860165082207656e-01	6.9333168020142444e-01	2.5856358613012809e-01	9.9470099455945718e-02	6.6740144822839562e-02	6.5813152745035575e-02
4.6250000000000000e+00	6.0298077022512531e-01	6.8133217995544082e-01	3.7834421994468664e-01	1.3418997734463003e-01	7.3155182046730799e-02	7.5482924229393428e-02
4.8750000000000000e+00	5.2463394364444138e-01	6.7824422335137502e-01	4.5653525950755913e-01	2.1086211389036716e-01	4.2723796307903433e-02	1.0015688517316965e-01
5.1250000000000000e+00	5.1603973973651018e-01	7.5772849943744314e-01	3.3279572491267412e-01	2.0032471571387264e-01	6.8382589524978540e-02	6.3177079362425365e-02
5.3750000000000000e+00	5.0796948589095581e-01	8.0445226079478405e-01	2.7069241670654154e-01	1.0180812025224066e-01	5.2243152538442091e-02	9.1950729779120707e-02
5.6250000000000000e+00	4.3568701300098689e-01	7.7452452040075492e-01	4.0704291689989058e-01	1.7910668817936601e-01	5.3389750199739093e-02	9.8361509874865485e-02
5.8750000000000000e+00	3.6920289058790468e-01	7.8227199610321718e-01	4.1783584823358400e-01	2.6540793317600331e-01	5.9834839323845111e-02	5.5958686862893944e-02
6.1250000000000000e+00	3.6597348060920581e-01	8.6090614963012380e-01	2.7477193329864819e-01	1.9117464988378297e-01	6.0655734323362423e-02	9.5799440638358740e-02
