1.2500000000000000e-01	9.8687908597175289e-01	7.1611479525629209e-05	1.2962843798815335e-02	9.4453214191825490e-07	8.5138548933910341e-05	6.1682181402515353e-09	3.6947398547644003e-07	2.6626139180525555e-11
3.7500000000000000e-01	9.9574235408999179e-01	3.4759864532917596e-04	3.9010743317288770e-03	1.3266654624417279e-06	7.6364736337499969e-06	1.3079959445538695e-09	7.6276782233918990e-09	8.5817893346272468e-10
6.2500000000000000e-01	9.5990015347890656e-01	1.2053233266096273e-03	3.8081012481175014e-02	4.7876467785463699e-05	7.5557155303838648e-04	9.0238051645321110e-07	9.1522610721556506e-06	8.0508961077467834e-09
8.7500000000000000e-01	9.6831782127382227e-01	3.3633416574915132e-03	2.7826929484297647e-02	9.3064632378215414e-05	3.9433411330503960e-04	4.1390693938580455e-07	3.7966339337007935e-06	2.9829783186809996e-07
1.1250000000000000e+00	8.9882301889295591e-01	7.0992212715612025e-03	8.8863184813013543e-02	7.0454504666991706e-04	4.4083080665873568e-03	2.5174014497991088e-05	7.4847878880560692e-05	1.7000158325505986e-06
1.3750000000000000e+00	9.1411731070851199e-01	1.4706350497548943e-02	6.7708819367775966e-02	9.8188866068604601e-04	2.3561008069479046e-03	6.8475131710901308e-06	1.1717180349722426e-04	5.5106418603610970e-06
1.6250000000000000e+00	8.3563904080151963e-01	2.3690964272102183e-02	1.2722447673564807e-01	3.6368564976776443e-03	9.6850523308138134e-03	9.4866965024492929e-05	6.8690719389624366e-06	2.1873325275639535e-05
1.8750000000000000e+00	8.6332726897862355e-01	3.9812578571657084e-02	8.8578862581053935e-02	3.4012089395316302e-03	4.6680822227688143e-03	2.4060878159269633e-05	1.5805790385186382e-04	2.9879924355954158e-05
2.1250000000000000e+00	7.8537810627099136e-01	5.4546211004110272e-02	1.3887773527830038e-01	9.6049177205000044e-03	1.1061831286404049e-02	2.2193937495043489e-04	2.7365107891485509e-04	3.5607985833443917e-05
2.3750000000000000e+00	8.1318906140242964e-01	8.0121289212960384e-02	9.2340127362613808e-02	7.1966629656805879e-03	7.0125347119594887e-03	3.2503044749763442e-05	3.6614295270619924e-05	7.1207004343690620e-05
2.6250000000000000e+00	7.3413427942300280e-01	9.9718289039964395e-02	1.3750124963435986e-01	1.8132033637144270e-02	1.0074373345528411e-02	2.7770266583639986e-04	6.3289596657574418e-05	9.8782657515620229e-05
2.8750000000000000e+00	7.5617053659974898e-01	1.3449091304121710e-01	8.7864293041252650e-02	1.2158759447118908e-02	8.8921551789199957e-03	1.3135520514670672e-04	2.0468301729456256e-04	8.7304469314390982e-05
3.1250000000000000e+00	6.7598731916532606e-01	1.5742541066031682e-01	1.3009489644609165e-01	2.8285091053604661e-02	7.6907870980734558e-03	3.0141851942479096e-04	1.1085106333127817e-04	1.0422599385694946e-04
3.3750000000000000e+00	6.8931674500539020e-01	2.0051815108699789e-01	8.0624087449903362e-02	1.8288747966630887e-02	1.0856913923331678e-02	2.4816113696781843e-04	4.1468365109091826e-06	1.4304659428260988e-04
3.6250000000000000e+00	6.0825566524546681e-01	2.2467218955440829e-01	1.2086484253870067e-01	3.9867285017655366e-02	5.8859016190647550e-03	2.3034928687578566e-04	8.2968624805900400e-05	1.4079811303658666e-04
3.8750000000000000e+00	6.1263226098314660e-01	2.7548398158869930e-01	7.3242728537519439e-02	2.5904937762875530e-02	1.2019239078128501e-02	4.8385161135584316e-04	1.0131161756846439e-04	1.3168882072271221e-04
4.1250000000000000e+00	5.3269016805218916e-01	2.9891687982353976e-01	1.1028953702809084e-01	5.2569393625405039e-02	5.2116626095789365e-03	1.3769969976735368e-04	2.3140808537484579e-05	1.6151835290245512e-04
4.3750000000000000e+00	5.2986016694641180e-01	3.5715206565055224e-01	6.5100189498296074e-02	3.4667498632283592e-02	1.2305278915943449e-02	6.9571641940572280e-04	5.1884871219112423e-05	1.6719906588500192e-04
4.6250000000000000e+00	4.5403784886683324e-01	3.7841876991818674e-01	9.6639720029051301e-02	6.5152583711857684e-02	5.5398013290922704e-03	3.2985728023612346e-05	3.5744898390279943e-05	1.4254551856293814e-04
4.8750000000000000e+00	4.4547566241939790e-01	4.4303647849601707e-01	5.5862696065984666e-02	4.3344691230880049e-02	1.1170318111991914e-02	9.0527097779573914e-04	4.7611691558497752e-05	1.5727100637217959e-04
5.1250000000000000e+00	3.7550124184462913e-01	4.6020358158398900e-01	8.0823537089473249e-02	7.6611222963204190e-02	6.6230008761945782e-03	2.4698349547490232e-06	7.9767936358752793e-05	1.5517787119289934e-04
5.3750000000000000e+00	3.6206719470547177e-01	5.2904727563658305e-01	4.6882173260808714e-02	5.1541939659439505e-02	9.3126984806711863e-03	9.8750795987753671e-04	4.8629820984857610e-05	1.1258047615587899e-04
5.6250000000000000e+00	2.9897460245415058e-01	5.4032270366457780e-01	6.4940377578147440e-02	8.7381067542462859e-02	8.1720049026181695e-03	8.1512581952564834e-05	1.8132295414403909e-05	1.0959898068018278e-04
5.8750000000000000e+00	2.8215110556948025e-01	6.1134724487479042e-01	3.8883229772304226e-02	5.9050275423482332e-02	7.3214432282159431e-03	9.7734685921891545e-04	1.2485262094028246e-04	1.4450165157104034e-04
6.1250000000000000e+00	2.2679864961713758e-01	6.1538188558464402e-01	5.0060044755933321e-02	9.7728915043053727e-02	9.5268116444309475e-03	2.9455484236637016e-04	1.1898672002089466e-04	9.0151792415237348e-05
6.3750000000000000e+00	2.0794708995575217e-01	6.8622225444069096e-01	3.2233776198155123e-02	6.6602899960817114e-02	6.0507064128121606e-03	8.9206048345147218e-04	5.0397341644625851e-06	4.6172814159816223e-05
6.6250000000000000e+00	1.6065657874439893e-01	6.8127125195338190e-01	3.7069828611700481e-02	1.0938905542072001e-01	1.0741289638432050e-02	6.3282274351887397e-04	1.5464918049074364e-04	8.4523707363047440e-05
6.8750000000000000e+00	1.4133567703848449e-01	7.5028589900524423e-01	2.6975054027774129e-02	7.5117109449523350e-02	5.2844606386967590e-03	6.8347680919552626e-04	2.2246112808523542e-04	9.5861903002224613e-05
7.1250000000000000e+00	1.0295430526028572e-01	7.3634416893525456e-01	2.5588645392216076e-02	1.2216701093812296e-01	1.1682473778056549e-02	1.1717022876940708e-03	6.6319355286050742e-05	2.5374053107976975e-05
7.3750000000000000e+00	8.5258015020815883e-02	8.0427690497901760e-01	2.1885854654360836e-02	8.2481075089650094e-02	5.5518121406854838e-03	4.4658343265848290e-04	8.3983725602993094e-05	1.5770957229907779e-05
7.6250000000000000e+00	5.6857286416496872e-02	7.8341320742987219e-01	1.5514357099210585e-02	1.3167575919584004e-01	1.0534301928646642e-02	1.6357808466272634e-03	3.2663606395075679e-04	4.2671019376954378e-05
7.8750000000000000e+00	4.2735165705255457e-02	8.5138438548271211e-01	1.6333770650069773e-02	8.3402789985219716e-02	5.8110787931859222e-03	1.5421285474445618e-04	1.5976011629938028e-04	1.8836412533351376e-05
8.1250000000000000e+00	2.4722390562652477e-02	8.2937779287075697e-01	7.4816077637129249e-03	1.2875842694683393e-01	7.8128672983176529e-03	1.8244461956729106e-03	1.8505291306260343e-05	3.9630707636418190e-06
8.3750000000000000e+00	1.5791292727404680e-02	9.0211869404932388e-01	1.0357235762203302e-02	6.7275057479117994e-02	4.2661190640957830e-03	2.7243722306510024e-05	1.6121753559545895e-04	3.1396599675447001e-06
8.6250000000000000e+00	7.3064787216783724e-03	8.9305459474900062e-01	2.3519687482249467e-03	9.3289521950557092e-02	2.8222366210773342e-03	1.0845548423128826e-03	8.8104412606578565e-05	2.5399545541030885e-06
8.8750000000000000e+00	3.5827900038114019e-03	9.6153666331621357e-01	5.2528569419542787e-03	2.8508223134263325e-02	1.1117705927650376e-03	2.2132758881168438e-06	4.7803346729841356e-06	7.0240043870815559e-07
9.1250000000000000e+00	1.1828989166568827e-03	9.5773538890218313e-01	8.4882313359309900e-04	3.9597507092120343e-02	3.3492742332504966e-04	2.9176695548284426e-04	8.1965959851773176e-06	4.9098065882810978e-07
9.3750000000000000e+00	3.7505203957416237e-04	9.9279833065842893e-01	2.8262909949192459e-03	3.9240532677568950e-03	7.0868157885059830e-05	5.3620388663528365e-06	3.2711857453657223e-09	3.9571387275100630e-08
9.6250000000000000e+00	5.2399156040580187e-05	9.8578307651746000e-01	1.0742460114338223e-03	1.2999190426588305e-02	3.7603113563811870e-05	5.3141759052520388e-05	2.3280288123865525e-07	1.1021298220612053e-07
9.8750000000000000e+00	3.1565547181201956e-07	9.9798429637508301e-01	2.0091770819001989e-03	4.7497856160967288e-06	9.4595637876297485e-07	5.0691308438330898e-07	5.7875688373908171e-09	2.4448994748628187e-09
