1.2500000000000000e-01	9.6813783203770554e-01	3.1832692695280197e-02	2.4430469618455766e-01	8.1504490232821494e-03	4.4089729634416847e-02	8.3617986263905854e-04
3.7500000000000000e-01	9.3679458791781844e-01	1.0442037335950316e-01	3.2353424940475067e-01	3.5272193750727564e-02	7.4344959375262060e-02	8.1593198831675946e-03
6.2500000000000000e-01	9.7552449113803208e-01	1.4667427923910883e-01	1.6086924739601877e-01	2.5670128250742878e-02	1.5737191751200343e-02	7.2865323155896552e-03
8.7500000000000000e-01	9.6992135212526553e-01	1.4083261781851800e-01	1.9458483216372138e-01	2.7735377084681916e-02	2.7759733295114618e-02	3.9539356409026933e-03
1.1250000000000000e+00	9.3377675706368546e-01	1.6825976282435670e-01	3.0606445061026410e-01	5.3378594424555427e-02	5.4996385879135627e-02	1.4152577575932029e-02
1.3750000000000000e+00	9.6458196030071286e-01	2.0104078813004117e-01	1.6640667278143648e-01	2.6968120868015082e-02	2.1276234517735290e-02	1.7120307411871535e-02
1.6250000000000000e+00	9.3085669659783288e-01	1.9227905575250798e-01	2.9231426296270480e-01	2.6653661818114401e-02	1.0150475990504657e-01	8.5622902751257991e-03
1.8750000000000000e+00	8.3989368347700377e-01	1.7363914189846064e-01	4.8725326732639901e-01	9.3433603919484243e-02	1.2957122599055734e-01	3.8649209433641071e-02
2.1250000000000000e+00	8.5843052163205247e-01	2.8628394431574855e-01	4.0454526856520018e-01	1.1549824504638717e-01	5.2810679260194386e-02	3.6781190659209408e-02
2.3750000000000000e+00	8.8391374278036450e-01	4.2853679364317215e-01	1.3440019169990458e-01	5.5831880861425924e-02	1.1188501408459195e-01	3.6794632649525177e-02
2.6250000000000000e+00	7.9025397560009625e-01	4.5558583030443650e-01	3.8002977566029589e-01	7.9913018065696714e-02	1.1619140713269552e-01	6.0258122587581384e-02
2.8750000000000000e+00	7.0088488210604305e-01	4.3241725095018807e-01	5.2580306652229714e-01	1.8954022547131230e-01	7.1906690949400345e-02	6.4890439023067945e-02
3.1250000000000000e+00	7.1734361029438776e-01	5.6200182389898046e-01	3.3733341797218019e-01	1.8862827505051008e-01	1.3398715942277664e-01	4.7382220130738874e-02
3.3750000000000000e+00	6.9021492407607155e-01	7.0321968519749134e-01	1.1528692014175647e-01	5.9543604891438708e-02	7.0844495968841653e-02	8.5029262522301738e-02
3.6250000000000000e+00	5.6421145806769757e-01	6.9962528345553354e-01	4.0075222591920623e-01	1.4233491118556049e-01	7.1269419022582506e-02	7.9050551710127939e-02
3.8750000000000000e+00	4.7256180842441770e-01	6.6265542084962392e-01	4.8495558082156626e-01	2.9073577001495277e-01	1.2783114174324262e-01	3.9027250757951763e-02
4.1250000000000000e+00	4.6704060200930420e-01	7.8835377323495448e-01	2.8906195601922208e-01	2.2819974646190944e-01	1.0913435166710461e-01	1.1326587696340333e-01
4.3750000000000000e+00	4.1239744448948024e-01	8.9376048651814766e-01	1.3512608071052049e-01	7.1434304582959504e-02	6.2089982246339215e-02	6.2477652505708976e-02
4.6250000000000000e+00	2.8268939477039751e-01	8.3162674834738193e-01	3.9773499088068043e-01	2.4988725036748172e-01	7.9752096726963415e-02	3.8555151641428705e-02
4.8750000000000000e+00	2.0503876739906057e-01	8.1250650372772737e-01	3.9809276684428369e-01	3.2553206589174905e-01	1.4245614863309666e-01	1.1423464466948331e-01
5.1250000000000000e+00	2.0249904321745080e-01	9.3589608898370125e-01	1.4873043195404248e-01	2.3152919183287968e-01	8.1112515894932971e-02	2.8051734816559610e-02
5.3750000000000000e+00	1.8429865136191989e-01	9.6133202687663777e-01	1.8082370105383624e-01	8.8687747092345282e-02	1.7320218517267720e-02	3.1812322940198520e-02
5.6250000000000000e+00	1.5190251597405424e-01	9.1094956071505628e-01	2.8063600472523437e-01	2.4259775721319171e-01	8.3119711164611143e-02	5.0768081869789851e-02
5.8750000000000000e+00	1.4010606761153246e-01	9.5742126639888447e-01	1.5741356740820509e-01	1.9081014137254462e-01	4.4813266773741152e-02	2.2782412776324520e-02
6.1250000000000000e+00	1.3654535693730852e-01	9.6138546634979405e-01	1.8057532018560093e-01	1.5189499276350027e-01	3.4413756423196343e-02	1.5149550237063641e-02
6.3750000000000000e+00	8.6956159069254163e-02	9.1388099149184110e-01	2.4947027114208600e-01	2.8569171729512344e-01	1.0205397419669328e-01	5.4680642148410993e-02
6.6250000000000000e+00	2.7080585524656326e-02	9.5880148961043354e-01	1.4589732056310040e-01	2.3495387165827905e-01	5.6383969354189961e-02	1.7258141662352081e-02
6.8750000000000000e+00	6.2391220609962061e-03	9.9550968173927512e-01	8.0498018710478611e-02	4.6777769425524647e-02	6.3609268158859762e-03	1.4594341389581589e-02
