1.2500000000000000e-01	3.1793131511112700e-04	9.9965272086629164e-01	2.1346468842215988e-05	7.7816245819100110e-06	2.1951766400354226e-07	5.0621660804428006e-11	1.5828032960886794e-11	1.4106025998309111e-10
3.7500000000000000e-01	1.7112908657470147e-03	9.9816008543742196e-01	8.5635232521097756e-05	4.1807665711234600e-05	1.1783210872045493e-06	6.5864593298177472e-10	2.8174585579478794e-10	1.5371207073988698e-09
6.2500000000000000e-01	4.8300866253351048e-03	9.9485584125092985e-01	1.9308727201870131e-04	1.1766609193651733e-04	3.3057856108252577e-06	3.7760561043282166e-09	1.9562760113386251e-09	7.2418376241387432e-09
8.7500000000000000e-01	1.0218032490209677e-02	9.8918345216101955e-01	3.4355633453461015e-04	2.4799327384694502e-04	6.9221119961202745e-06	1.3702666872091088e-08	8.2160439205483688e-09	2.1709684102999913e-08
1.1250000000000000e+00	1.8307619305998571e-02	9.8070132217560047e-01	5.3643577630689196e-04	4.4229644160773032e-04	1.2215124533857809e-05	3.7027462227961686e-08	2.5490855136500190e-08	4.8657637647054316e-08
1.3750000000000000e+00	2.9451106215100040e-02	9.6905113755407823e-01	7.7059034620504546e-04	7.0768326278773728e-04	1.9247454721270478e-05	8.1615237851940900e-08	6.4853994738533107e-08	8.8697877451564363e-08
1.6250000000000000e+00	4.3942650587466055e-02	9.5393532180832552e-01	1.0442158381548498e-03	1.0494104772843708e-03	2.7965448531857351e-05	1.5511695451339264e-07	1.4305607365825128e-07	1.3766721233675286e-07
1.8750000000000000e+00	6.2025647873759103e-02	9.3510967224592190e-01	1.3546380385914482e-03	1.4711013740407984e-03	3.8208343441795420e-05	2.6399222788902434e-07	2.8179888204671150e-07	1.8633313774117304e-07
2.1250000000000000e+00	8.3828135278791280e-02	9.1244970665549852e-01	1.6980321700280146e-03	1.9733010377331272e-03	4.9688306842322725e-05	4.1415021685241539e-07	5.0077770667987169e-07	2.2162318602860114e-07
2.3750000000000000e+00	1.0923575987637574e-01	8.8608097640875894e-01	2.0688666738496592e-03	2.5507830220618580e-03	6.1968191243668905e-05	6.1549469482736314e-07	7.9967178106772459e-07	2.3066123796776618e-07
