1.0000000000000001e-05	-8.9520128877557374e+02	-9.9737628852833654e+02
3.0000000000000004e-05	-6.4175732874885000e+02	-1.1764673967614196e+03
5.0000000000000002e-05	4.8505941191157257e+02	-6.7952457578369160e+02
7.0000000000000007e-05	-2.2531339441264788e+02	7.1475832208267616e+02
9.0000000000000006e-05	3.2491917666117466e+01	-9.3744345683934159e+02
1.1000000000000000e-04	-4.7370836421098932e+02	-9.8046049137810385e+01
1.3000000000000002e-04	-9.0402516478224550e+02	9.8679895725051335e+02
1.5000000000000001e-04	2.7232015848670125e+02	-3.8467992602037310e+02
1.7000000000000001e-04	3.9054807091471218e+02	-6.4112266898033033e+02
1.9000000000000001e-04	1.0098172570061155e+03	-8.9780304253748966e+02
2.1000000000000001e-04	-2.1703281729417222e+02	4.6403472187954605e+02
2.3000000000000001e-04	-6.8031462951966262e+01	3.6149775562023655e+02
2.5000000000000001e-04	5.8720221089721383e+02	-2.1129704027249431e+02
2.7000000000000000e-04	-9.7420653182291142e+02	-4.2513948666154340e+02
2.9000000000000000e-04	-9.1262807785176244e+02	7.4581811421683199e+02
3.1000000000000000e-04	1.5450391770994452e+02	-1.4713175090825274e+02
3.3000000000000005e-04	5.2543176605429778e+02	-7.9923182468346010e+02
3.5000000000000005e-04	-9.1776367984834599e+02	-6.1253546045228597e+02
3.7000000000000005e-04	-3.3507491989125776e+02	-2.4026434710048424e+01
3.9000000000000005e-04	-9.5052291929721696e+02	-6.7693446116812183e+01
4.1000000000000005e-04	-7.6421988579930499e+01	6.5343321374308539e+02
4.3000000000000004e-04	4.9556509977142878e+02	1.0057461417201459e+03
4.5000000000000004e-04	1.5524714335793624e+02	-1.0979691099283147e+02
4.7000000000000004e-04	7.5340552570537648e+02	-1.0943069816758439e+03
4.9000000000000009e-04	6.1691582844226582e+02	4.1605828822388666e+00
5.1000000000000004e-04	1.3306237478013720e+01	-7.6639094460570050e+02
5.3000000000000009e-04	-8.4587630860818240e+02	5.9957091120539940e+02
5.5000000000000003e-04	3.1841477994978396e+02	7.9666822734428280e+01
5.7000000000000009e-04	-1.3354866733452556e+02	6.4710496367869177e+02
5.9000000000000003e-04	4.3865633307780297e+02	-1.7193463762565065e+02
6.1000000000000008e-04	8.5671116049337581e+02	-5.0455753061693116e+02
6.3000000000000003e-04	5.7028138287373895e+02	-1.2124352662202529e+02
6.5000000000000008e-04	-4.6763739540747497e+02	-2.9140485491132409e+02
6.7000000000000002e-04	-1.0168756973688562e+03	-1.5357515018753935e+02
6.9000000000000008e-04	3.0224994035184278e+02	1.0663174508450904e+03
7.1000000000000002e-04	-3.6168088693780919e+02	9.7873817048086823e+02
7.3000000000000007e-04	4.8731922200998360e+02	7.5619210902910891e+02
7.5000000000000002e-04	7.0289958531619857e+02	7.1023859121294072e+02
7.7000000000000007e-04	9.1558283143669973e+02	-6.0895894275590285e+02
7.9000000000000001e-04	-4.5995701433846659e+02	-9.1085457919149280e+02
8.1000000000000006e-04	-6.0159173488575561e+02	1.0877472864697063e+03
8.3000000000000012e-04	9.5300161315279524e+02	4.6497617093166019e+02
8.5000000000000006e-04	4.1543935456057579e+02	-8.7197297936667198e+01
8.7000000000000011e-04	4.9098653918322748e+02	7.5088110007738442e+02
8.9000000000000006e-04	3.1887381200132347e+02	4.2441517575800992e+02
9.1000000000000011e-04	-8.2589123153584455e+02	7.4959369834261543e+02
9.3000000000000005e-04	3.6537186104611146e+02	4.2057670399963627e+01
9.5000000000000011e-04	8.8732982639313184e+02	-2.9904993853271787e+01
9.7000000000000005e-04	-5.1578932722331183e+02	-8.2920584948125270e+02
9.8999999999999999e-04	-3.6875196537516427e+02	8.6555810426316123e+02
1.0100000000000000e-03	3.6585197598976447e+02	7.3147478805229764e+02
1.0300000000000001e-03	3.2898572618478397e+01	-5.1798807363974049e+02
1.0500000000000002e-03	-3.4648922887815968e+02	-7.7836619627338951e+02
1.0700000000000000e-03	-3.8135929032747754e+02	-3.4248899493443173e+02
1.0900000000000000e-03	-3.0502931371178454e+02	-8.8973297312082650e+02
1.1100000000000001e-03	-6.7342053615287637e+02	-7.5664265322811923e+02
1.1300000000000001e-03	3.1199119327991829e+00	1.9840751730469199e+02
1.1500000000000002e-03	8.2978795329247453e+02	-9.6061729948799211e+02
1.1700000000000000e-03	8.1650335720538919e+02	-3.2379206004461430e+01
1.1900000000000001e-03	-9.6115482860415500e+02	6.3510988952519619e+02
1.2100000000000001e-03	7.1075639156839850e+02	1.0935531557524402e+02
1.2300000000000002e-03	-2.4702229440702833e+01	4.5693372244866191e+02
1.2500000000000000e-03	1.3161347821425136e+02	4.8253993232063306e+02
1.2700000000000001e-03	-2.2821388008007361e+02	3.1756922422430762e+02
1.2900000000000001e-03	9.6512612862394974e+02	-1.0469839974956419e+03
1.3100000000000002e-03	-2.0038769361898352e+02	-6.4120236748785089e+02
1.3300000000000000e-03	-5.9972583724147148e+02	4.2248721562011451e+02
1.3500000000000001e-03	-7.1738997601153312e+02	-1.6750177147503763e+02
1.3700000000000001e-03	1.0692570581005441e+03	-7.8845229329965628e+02
1.3900000000000002e-03	-8.7608169983101277e+02	-7.7827836804114543e+02
1.4100000000000000e-03	-9.9560218140291482e+01	7.7489668000310814e+02
1.4300000000000001e-03	-1.9563783990499172e+02	-4.8982527946036129e+02
1.4500000000000001e-03	-3.0891024833961819e+02	-1.1357962878106206e+02
1.4700000000000002e-03	8.9012342868189364e+02	1.1838127121551794e+02
1.4900000000000002e-03	-1.6046204417656011e+01	-8.7580821973813886e+02
1.5100000000000001e-03	-1.9728622967998393e+02	-9.9908013862064934e+02
1.5300000000000001e-03	7.4975134134480425e+02	5.7666785715423885e+02
1.5500000000000002e-03	-9.5327947937797751e+02	6.9365817758879962e+02
1.5700000000000002e-03	7.0646069968903782e+02	4.2055131049613584e+02
1.5900000000000001e-03	7.4980962682812469e+02	-9.3633495914978209e+02
1.6100000000000001e-03	5.6386779598145949e+02	9.5400948875041479e+01
1.6300000000000002e-03	-9.8497425325891504e+02	7.8977005087431883e+02
1.6500000000000002e-03	-9.1579377365409323e+02	8.9000785559610358e+02
1.6700000000000000e-03	6.2372790231153556e+02	-5.8427990503595431e+01
1.6900000000000001e-03	7.2586897919006253e+02	-5.1558326163127674e+01
