2.0000000000000000e-03	9.9999999998006017e-01	1.9939502732991800e-11
6.0000000000000001e-03	9.9999999968069964e-01	3.1929977160875910e-10
1.0000000000000000e-02	9.9999999838229381e-01	1.6177051643023233e-09
1.4000000000000000e-02	9.9999999488339442e-01	5.1166042676719768e-09
1.8000000000000002e-02	9.9999998749898422e-01	1.2501014028266704e-08
2.1999999999999999e-02	9.9999997405875418e-01	2.5941243727988166e-08
2.6000000000000002e-02	9.9999995190539892e-01	4.8094598565839177e-08
2.9999999999999999e-02	9.9999991789293463e-01	8.2107062601431213e-08
3.4000000000000002e-02	9.9999986838503618e-01	1.3161496081061081e-07
3.7999999999999999e-02	9.9999979925339655e-01	2.0074659999821223e-07
4.2000000000000003e-02	9.9999970587610809e-01	2.9412388830754211e-07
4.5999999999999999e-02	9.9999958313606285e-01	4.1686393306076611e-07
5.0000000000000003e-02	9.9999942541937870e-01	5.7458061665887989e-07
5.3999999999999999e-02	9.9999922661384477e-01	7.7338615026442624e-07
5.8000000000000003e-02	9.9999898010738963e-01	1.0198926049845524e-06
6.2000000000000000e-02	9.9999867878657389e-01	1.3212134202664235e-06
6.6000000000000003e-02	9.9999831503510472e-01	1.6849648892113501e-06
7.0000000000000007e-02	9.9999788073237306e-01	2.1192676205083325e-06
7.3999999999999996e-02	9.9999736725201660e-01	2.6327479766820231e-06
7.8000000000000000e-02	9.9999676546050476e-01	3.2345394883443877e-06
8.2000000000000003e-02	9.9999606571574884e-01	3.9342842441335726e-06
8.6000000000000007e-02	9.9999525786573651e-01	4.7421342560176933e-06
8.9999999999999997e-02	9.9999433124719272e-01	5.6687527996354749e-06
9.4000000000000000e-02	9.9999327468426280e-01	6.7253157293398114e-06
9.8000000000000004e-02	9.9999207648722421e-01	7.9235127676044781e-06
1.0200000000000001e-01	9.9999072445122283e-01	9.2755487684483128e-06
1.0600000000000000e-01	9.9998920585503615e-01	1.0794144954525329e-05
1.1000000000000000e-01	9.9998750745986276e-01	1.2492540127523313e-05
1.1400000000000000e-01	9.9998561550813825e-01	1.4384491851507437e-05
1.1800000000000001e-01	9.9998351572238064e-01	1.6484277608839687e-05
1.2200000000000000e-01	9.9998119330406077e-01	1.8806695928298627e-05
1.2600000000000000e-01	9.9997863293250377e-01	2.1367067485018469e-05
1.3000000000000000e-01	9.9997581876381647e-01	2.4181236171860051e-05
1.3400000000000001e-01	9.9997273442984635e-01	2.7265570141820735e-05
1.3800000000000001e-01	9.9996936303716666e-01	3.0636962821083823e-05
1.4200000000000002e-01	9.9996568716609502e-01	3.4312833892302628e-05
1.4599999999999999e-01	9.9996168886973935e-01	3.8311130247707984e-05
1.4999999999999999e-01	9.9995734967307492e-01	4.2650326911622081e-05
1.5400000000000000e-01	9.9995265057205429e-01	4.7349427931955778e-05
1.5800000000000000e-01	9.9994757203274587e-01	5.2427967240260235e-05
1.6200000000000001e-01	9.9994209399050571e-01	5.7906009479898133e-05
1.6600000000000001e-01	9.9993619584918358e-01	6.3804150801893665e-05
1.7000000000000001e-01	9.9992985648035726e-01	7.0143519628014251e-05
1.7400000000000002e-01	9.9992305422260441e-01	7.6945777380631902e-05
1.7799999999999999e-01	9.9991576688080575e-01	8.4233119178905248e-05
1.8200000000000000e-01	9.9990797172548340e-01	9.2028274500818283e-05
1.8600000000000000e-01	9.9989964549217303e-01	1.0035450781060529e-04
1.9000000000000000e-01	9.9989076438083213e-01	1.0923561915108653e-04
1.9400000000000001e-01	9.9988130405528275e-01	1.1869594470043247e-04
1.9800000000000001e-01	9.9987123964268998e-01	1.2876035729286951e-04
2.0200000000000001e-01	9.9986054573307959e-01	1.3945426690283399e-04
2.0600000000000002e-01	9.9984919637889025e-01	1.5080362109207591e-04
2.0999999999999999e-01	9.9983716509456277e-01	1.6283490541920754e-04
2.1400000000000000e-01	9.9982442485617029e-01	1.7557514381118776e-04
2.1800000000000000e-01	9.9981094810108517e-01	1.8905189889622609e-04
2.2200000000000000e-01	9.9979670672768373e-01	2.0329327229758577e-04
2.2600000000000001e-01	9.9978167209509339e-01	2.1832790488775987e-04
2.3000000000000001e-01	9.9976581502297845e-01	2.3418497700248853e-04
2.3400000000000001e-01	9.9974910579136633e-01	2.5089420861408032e-04
2.3800000000000002e-01	9.9973151414051653e-01	2.6848585946349625e-04
2.4199999999999999e-01	9.9971300927082918e-01	2.8699072915064827e-04
2.4600000000000000e-01	9.9969355984279729e-01	3.0644015718236039e-04
2.5000000000000000e-01	9.9967313397700186e-01	3.2686602297743521e-04
2.5400000000000000e-01	9.9965169925415087e-01	3.4830074582826320e-04
2.5800000000000001e-01	9.9962922271516053e-01	3.7077728481840739e-04
2.6200000000000001e-01	9.9960567086128294e-01	3.9432913869559224e-04
2.6600000000000001e-01	9.9958100965427887e-01	4.1899034569951919e-04
2.7000000000000002e-01	9.9955520451663427e-01	4.4479548334392771e-04
2.7400000000000002e-01	9.9952822033182531e-01	4.7177966815231670e-04
2.7800000000000002e-01	9.9950002144463046e-01	4.9997855534673582e-04
2.8200000000000003e-01	9.9947057166148789e-01	5.2942833848905100e-04
2.8600000000000003e-01	9.9943983425090266e-01	5.6016574907408699e-04
2.8999999999999998e-01	9.9940777194390240e-01	5.9222805607404339e-04
2.9399999999999998e-01	9.9937434693454252e-01	6.2565306543357685e-04
2.9799999999999999e-01	9.9933952088046085e-01	6.6047911951493902e-04
3.0199999999999999e-01	9.9930325490348315e-01	6.9674509649255572e-04
3.0599999999999999e-01	9.9926550959027882e-01	7.3449040969642812e-04
3.1000000000000000e-01	9.9922624499307111e-01	7.7375500690373658e-04
3.1400000000000000e-01	9.9918542063039661e-01	8.1457936957801756e-04
3.1800000000000000e-01	9.9914299548791896e-01	8.5700451205528920e-04
3.2200000000000001e-01	9.9909892801929756e-01	9.0107198067649219e-04
