1	9.9972668772824480e-01	1.0000000000000000e+00
51	1.1690736573218397e-01	2.9629629629629628e-01
101	7.6051016272252636e-02	4.4444444444444442e-01
151	6.2503563197552792e-02	4.4444444444444442e-01
201	5.3045449385783816e-02	2.9629629629629628e-01
251	4.7191085769631713e-02	6.6666666666666663e-01
301	4.3074746607318248e-02	2.9629629629629628e-01
351	3.9713728162969142e-02	6.6666666666666663e-01
401	3.7131083800854503e-02	2.9629629629629628e-01
451	3.5221574090854468e-02	4.4444444444444442e-01
501	3.3114723579834582e-02	4.4444444444444442e-01
551	3.1580741083947705e-02	2.9629629629629628e-01
601	3.0278793739343612e-02	4.4444444444444442e-01
651	2.8991876210573309e-02	4.4444444444444442e-01
701	2.7945481610956446e-02	2.9629629629629628e-01
751	2.7061843615708070e-02	4.4444444444444442e-01
801	2.6103471582064941e-02	4.4444444444444442e-01
851	2.5330153141185474e-02	2.9629629629629628e-01
901	2.4622975375342526e-02	4.4444444444444442e-01
951	2.3939272458318173e-02	4.4444444444444442e-01
1001	2.3351848422614174e-02	2.9629629629629628e-01
